bboxes,track_id,frame,width,height,fps,path
"[[1019.9696714485316, 605.6073430789484, 1026.0489616357497, 614.7799234283646], [1024.6390312430306, 570.6845228962909, 1031.5624547414247, 581.0129207978262], [1004.4862402698644, 363.0165689824537, 1010.1573257864708, 372.1105531448484], [981.5711207132888, 382.37461395272976, 986.9287302393777, 391.5509952989188], [999.3501759615618, 591.2910742622156, 1004.7742296747291, 600.7664724777375], [931.8224141761309, 706.2908471778316, 938.1262395777987, 715.0322576377172], [1036.2660306685768, 377.012833824798, 1042.2025653219691, 386.2396229984371], [862.9805857740647, 592.2805101566701, 871.4322358461187, 598.6728120175189], [835.8720670242958, 655.8860992376606, 843.3454205025109, 663.047237786858]]","[22.0, 20.0, 19.0, 16.0, 14.0, 12.0, 8.0, 6.0, 5.0]",106,1920,1080,10.0,C:/R_projects/mothz/AC_10out.mp4
"[[1020.1399516977157, 606.642360065129, 1026.1838021934657, 615.8654008312803], [1025.2726677573924, 571.2838882421206, 1032.147266974162, 581.8864581035525], [1004.7819788432669, 360.9563678683122, 1010.515400881502, 369.9321730016927], [981.5583345329926, 380.62664062209933, 987.0946594644638, 389.85208008645316], [999.4725239043364, 592.6558102465052, 1004.7031995172456, 602.1967981915892], [931.0491952630407, 708.4962162641913, 937.3201662960639, 717.4402867341242], [1036.6836603998786, 375.1741211750338, 1042.6669539768686, 384.36060650824203], [861.2266403549273, 593.5831961545284, 869.4671663541131, 600.1449388396877], [835.2026927129571, 657.045757113914, 842.4498901670102, 664.4058472213438]]","[22.0, 20.0, 19.0, 16.0, 14.0, 12.0, 8.0, 6.0, 5.0]",107,1920,1080,10.0,C:/R_projects/mothz/AC_10out.mp4
"[[1020.4490527992892, 607.7501622367216, 1026.333593225855, 616.8775429313731], [1025.8565183251658, 571.7880625227496, 1032.582816080851, 582.4593847868019], [1004.6405193581296, 358.89392615620727, 1010.430311459843, 367.9216003929529], [981.7753089766634, 378.8754064921647, 987.2441741147529, 388.0816931406412], [999.8256437009776, 594.2181736576355, 1005.1082823326673, 603.8702087714281], [930.7712247822166, 710.431593605703, 937.0642929624618, 719.5669085014226], [1037.2756985486287, 373.67919284545815, 1043.2453146757723, 382.8519815084834], [859.8663017830808, 594.6803557214256, 868.1499049565303, 601.3493104614669], [834.0400559302761, 658.4509353308003, 841.2423949597392, 665.9772213147837]]","[22.0, 20.0, 19.0, 16.0, 14.0, 12.0, 8.0, 6.0, 5.0]",108,1920,1080,10.0,C:/R_projects/mothz/AC_10out.mp4
"[[1020.5384071416505, 608.6475686430759, 1026.3199922337662, 617.8249209858303], [1026.031271555447, 572.639713502213, 1032.694753701816, 583.5976801657553], [1005.0296866651415, 357.2117577500807, 1010.6359686079359, 366.2066704051413], [981.7604333836288, 377.51126032597455, 987.3839786135173, 386.5806992718821], [1000.170771819103, 595.7664056047065, 1005.5526067767382, 605.2743740619903], [930.4496366579014, 712.1942434551629, 936.4958906386288, 721.4059337244537], [1037.692319368113, 372.21253468019904, 1043.6725118564243, 381.3433207765245], [858.5485620295154, 596.0030513544496, 866.7291245848841, 602.6857052338055], [833.2927614389, 659.7570787210751, 840.1610571351175, 667.4462586285953]]","[22.0, 20.0, 19.0, 16.0, 14.0, 12.0, 8.0, 6.0, 5.0]",109,1920,1080,10.0,C:/R_projects/mothz/AC_10out.mp4
"[[1020.5257006701288, 609.5033555577207, 1026.5217267667524, 618.955613888735], [1026.2729923116817, 573.8389800996445, 1032.8958422919895, 585.201768169843], [1004.6626265883067, 355.2072836725547, 1010.3398351390538, 364.27135813060295], [981.7495893696014, 375.7941481481509, 987.5527271743363, 384.8618996459184], [1000.5162623633336, 596.9538895405601, 1005.9918219257496, 606.5359786369056], [930.1217986449267, 713.9860352271957, 935.9259604156707, 723.2083134980875], [1038.0112306497886, 371.0246212276528, 1043.802048370586, 380.20358716401233], [857.215292176688, 597.5358810879958, 865.1541729104348, 604.4720945516223], [832.521422502395, 661.3412671750198, 839.3523024002467, 669.099280439706]]","[22.0, 20.0, 19.0, 16.0, 14.0, 12.0, 8.0, 6.0, 5.0]",110,1920,1080,10.0,C:/R_projects/mothz/AC_10out.mp4
"[[1020.5294628027859, 610.3208893073058, 1026.6404531995054, 619.8918347481335], [1026.7566874746938, 574.8808655010947, 1033.1688531444, 586.2330026620388], [1004.9607627648005, 353.399039077147, 1010.5946105060062, 362.525894516349], [981.8719283480694, 374.3089543437439, 987.5879243401788, 383.32788765021706], [1000.5391293670216, 597.7090019806011, 1006.090095820824, 607.4843871929494], [929.5989533899917, 715.9690192903262, 935.3756888411508, 725.5587298559172], [1038.100432356802, 369.87608976296406, 1043.8575871575888, 379.0533799504219], [856.0016391621965, 599.2319195871048, 863.7626345523028, 606.3378723387157], [831.9230852294945, 663.0212801478123, 838.411079879425, 670.91910984352]]","[22.0, 20.0, 19.0, 16.0, 14.0, 12.0, 8.0, 6.0, 5.0]",111,1920,1080,10.0,C:/R_projects/mothz/AC_10out.mp4
"[[1020.5544152789156, 611.6268705968785, 1026.5174637877274, 620.8847600603415], [1027.0246248104213, 575.7685232998773, 1033.2533058648705, 586.8448587276297], [1004.3811922875992, 351.1579566636564, 1010.1862629087422, 360.40592867919446], [981.8533865826311, 372.764589903281, 987.4932381398932, 381.8721438337098], [1000.8306766151325, 598.8630455571865, 1006.4996865169269, 608.3551517645842], [928.866143060178, 717.7492035124602, 934.7086407310753, 727.2571365047821], [1038.1361813765106, 368.6468339100054, 1043.8217125734345, 377.89474370967616], [854.7444763837387, 600.9741731716219, 862.341044506671, 608.076429582781], [830.7913736593723, 664.3497645482187, 837.3355781450116, 672.3569728340949]]","[22.0, 20.0, 19.0, 16.0, 14.0, 12.0, 8.0, 6.0, 5.0]",112,1920,1080,10.0,C:/R_projects/mothz/AC_10out.mp4
"[[1020.7447797294851, 612.601545770766, 1026.7407896870207, 621.6710364455216], [1027.1105491424964, 576.7839747906928, 1033.3442073430538, 587.7184984077182], [1004.2305225043715, 349.26684716407783, 1010.2459744840901, 358.6328856165861], [981.9621825224452, 371.18367478231715, 987.5615844093549, 380.39822710281334], [1001.1313562714997, 600.0881524736627, 1006.678909876018, 609.4080562713306], [927.9755994470336, 719.5704160601439, 934.0217041686358, 729.226491203713], [1038.054968336746, 367.3887778699503, 1043.9040443713695, 376.83779279669415], [853.2045446292802, 602.5354410597423, 860.6869405724706, 609.9129512147023], [829.7589426830939, 665.7942992588471, 836.5342426945324, 673.8607704631784]]","[22.0, 20.0, 19.0, 16.0, 14.0, 12.0, 8.0, 6.0, 5.0]",113,1920,1080,10.0,C:/R_projects/mothz/AC_10out.mp4
"[[1020.8848637241184, 613.4576553735403, 1026.7238201847763, 622.4416637873339], [1027.4551199400557, 578.0323520551649, 1033.5195603648067, 588.7805631953645], [1004.0424232527646, 347.2834116375201, 1010.0803606208033, 356.66015526383444], [981.9910820950628, 369.8845994689754, 987.5095570494913, 379.12428164461295], [1001.3503242056696, 601.3172696071957, 1006.9623027696333, 610.5765447741677], [926.8703097969795, 721.768116960838, 933.236977566822, 731.1228920428256], [1038.4503462537339, 366.2315476541196, 1044.3056539228362, 375.6709363730788], [851.5445510719576, 604.3582209080805, 859.224431834723, 611.6943589062432], [828.6755463337172, 667.1243081859319, 835.651421719783, 674.8893800266902]]","[22.0, 20.0, 19.0, 16.0, 14.0, 12.0, 8.0, 6.0, 5.0]",114,1920,1080,10.0,C:/R_projects/mothz/AC_10out.mp4
"[[1021.2391791946876, 614.1521444461301, 1026.9774131106053, 623.1823816038083], [1027.6220923973196, 578.6986384974188, 1033.5618732664734, 589.4445583177195], [1003.9332339470501, 345.2977518871465, 1010.0779602890115, 354.66106038994434], [982.1444629702193, 368.1785821742306, 987.720442810002, 377.5840905964628], [1001.6434810291429, 602.4495820251193, 1007.3342754070201, 611.7643087587353], [926.1395701691372, 723.9095285937793, 932.6202762910257, 733.032803393109], [1038.5882424692204, 364.972393194773, 1044.4416475144312, 374.56229921221717], [850.0205648994789, 605.6603183005967, 857.6031293506959, 613.0171075509958], [827.3087219540095, 668.7910948195998, 834.4442950705926, 676.1810680598654]]","[22.0, 20.0, 19.0, 16.0, 14.0, 12.0, 8.0, 6.0, 5.0]",115,1920,1080,10.0,C:/R_projects/mothz/AC_10out.mp4
"[[1021.3885321773967, 615.1997923278719, 1027.1537466455623, 624.1077482067841], [1027.4671981994004, 579.3366097273873, 1033.3491006103852, 590.0943991216178], [1003.9761357917401, 343.2341082361508, 1009.9342490510438, 352.47945423675986], [982.3409703052548, 366.84900224487046, 987.8015325752172, 376.16368865696893], [1001.8019002946133, 603.6372971980421, 1007.6190539831765, 613.0976166184595], [925.0807980782871, 725.650070810109, 931.6983028325491, 734.6481917006325], [1038.8823567236109, 363.3310029011124, 1044.7187468991037, 372.9540979538919], [849.0096182695543, 606.1564778666872, 856.5495095627919, 613.5395035094608], [825.7040795673418, 670.0432448377735, 833.1707621683147, 677.1697691356894]]","[22.0, 20.0, 19.0, 16.0, 14.0, 12.0, 8.0, 6.0, 5.0]",116,1920,1080,10.0,C:/R_projects/mothz/AC_10out.mp4
"[[1021.7443810824874, 616.212871349678, 1027.491877275538, 625.1369925697969], [1027.6627350267368, 581.0398715566441, 1033.5185760101367, 591.5217268882793], [1004.1895054328045, 341.429132169607, 1010.0712071529438, 350.6412728946872], [982.4469119927645, 365.58359614813133, 987.9234337488698, 374.69219370393756], [1002.124972271156, 604.5630676608657, 1007.8349963957206, 614.1189631837867], [924.2747469517374, 727.5633726488718, 931.0040524558658, 736.6588922244555], [1039.2210564835077, 361.7483183544401, 1045.1551338220502, 371.3138330477662], [848.615646736853, 606.2346738768323, 855.999635050473, 613.7107264898046], [824.5354578066916, 671.0834345453693, 832.0413971483555, 678.4043604936123]]","[22.0, 20.0, 19.0, 16.0, 14.0, 12.0, 8.0, 6.0, 5.0]",117,1920,1080,10.0,C:/R_projects/mothz/AC_10out.mp4
"[[1021.9392449274612, 617.1721757380441, 1027.709297722887, 625.9602136141144], [1027.9531543422634, 582.1732052176183, 1033.8191083469699, 592.3763001401026], [1004.2673311509017, 339.41392282956025, 1010.1727032207544, 348.4335558228658], [982.6553948465256, 364.3304917425913, 987.8811620295959, 373.5684196102239], [1002.378674609733, 606.1721942891895, 1008.0288984855347, 615.647946626038], [923.4582760805182, 729.5659778601936, 930.13795548881, 738.5603441595323], [1039.144895360893, 360.11334230391947, 1045.3334682658372, 369.70122773338915], [848.4744791379235, 606.3431469694548, 855.8567063881464, 613.7602722986054], [823.264748082787, 672.510688868262, 830.7360842797891, 680.0164644816999]]","[22.0, 20.0, 19.0, 16.0, 14.0, 12.0, 8.0, 6.0, 5.0]",118,1920,1080,10.0,C:/R_projects/mothz/AC_10out.mp4
"[[1021.9236385994982, 618.1082574475821, 1028.0050448107963, 627.0918482515582], [1027.8800788944397, 582.9199369163473, 1033.7584040959553, 593.0273633977715], [1004.2386291516395, 337.2532608497206, 1010.1527466135863, 346.3226329894694], [982.4852971487625, 362.84366679042625, 987.6867287690469, 372.0647080401201], [1002.7113196559529, 607.6485088068229, 1008.3313313905659, 617.062561793104], [922.7672720197548, 731.8093196427739, 929.3374885264062, 740.77768860802], [1039.3416462789883, 358.69635016165046, 1045.3689190790128, 368.3189515773514], [848.5872327086197, 606.5396370482748, 855.9156804459053, 614.0145311321504], [822.1721932100631, 674.1658998563538, 829.6065566830055, 681.6871524719462]]","[22.0, 20.0, 19.0, 16.0, 14.0, 12.0, 8.0, 6.0, 5.0]",119,1920,1080,10.0,C:/R_projects/mothz/AC_10out.mp4
"[[1021.9807576411735, 619.1103967089502, 1028.1423399176178, 628.2069877075171], [1027.7610926857826, 583.5769723664132, 1033.7230833230522, 593.5547206281526], [1004.3980818597468, 335.1849491735371, 1010.1013511132523, 344.16976066618577], [982.5677584699897, 361.6292764963054, 987.6969599291506, 370.7088033530262], [1002.9905711166368, 608.6202290821304, 1008.5968130529573, 618.0310108748711], [921.7755583816976, 734.0588823504233, 928.4964892020965, 743.0219505854034], [1039.4060007906057, 357.7105505041668, 1045.4309224022288, 367.1805783007849], [847.8707467511637, 607.3790633351066, 855.0794668360605, 614.9373471585293], [821.1746615183296, 675.3032184778336, 828.7173861149735, 682.8535056055217]]","[22.0, 20.0, 19.0, 16.0, 14.0, 12.0, 8.0, 6.0, 5.0]",120,1920,1080,10.0,C:/R_projects/mothz/AC_10out.mp4
"[[1022.2033917951636, 619.9953090475069, 1028.2883620892712, 629.094363689472], [1027.9676814397214, 584.8847883118331, 1034.3289206058996, 594.2827417228486], [1004.5080576800136, 332.9637663335524, 1010.215415949246, 342.0543312340689], [982.5776495859866, 359.85441477180933, 987.7941175802764, 368.96961818602193], [1003.4154666901316, 609.9137545606321, 1009.0419921080822, 619.4439211476991], [920.8518219053816, 735.9664575252231, 927.5043173064324, 744.9570849503156], [1039.8566835052911, 356.13661482863324, 1045.8186060944836, 365.69930583226017], [847.4027013910941, 608.2422043855697, 854.5223310949407, 615.7097157175992], [820.3202239015606, 676.4565090333053, 827.8098854888866, 684.2389992157998]]","[22.0, 20.0, 19.0, 16.0, 14.0, 12.0, 8.0, 6.0, 5.0]",121,1920,1080,10.0,C:/R_projects/mothz/AC_10out.mp4
"[[1022.2735960311628, 621.07611721077, 1028.492912706174, 630.1435331720593], [1028.3384195253584, 585.3757994130351, 1034.8523317484542, 594.3335413617358], [1004.7292825692494, 331.41292024590234, 1010.4850499912151, 340.54632718533594], [982.5294638262701, 358.41495236208283, 987.9598322866918, 367.5939104475777], [1004.0498049074639, 611.0400189742246, 1009.7732230819928, 620.646286696942], [920.5647582702281, 738.408159873766, 927.1043206936822, 747.2133846144457], [1040.084259105578, 354.9483982166691, 1045.9570760776314, 364.4297798582788], [846.1390274750187, 608.9565603204906, 853.3777391352802, 616.3975286666666], [819.9182887269662, 677.7464093658838, 826.9539807916772, 685.5915281978733]]","[22.0, 20.0, 19.0, 16.0, 14.0, 12.0, 8.0, 6.0, 5.0]",122,1920,1080,10.0,C:/R_projects/mothz/AC_10out.mp4
"[[1022.5223017279917, 622.1037813242734, 1028.7518545661276, 631.1691278286643], [1028.4569373930615, 585.9554376891249, 1035.130881345707, 594.4209728619005], [1004.7688230863623, 329.7105027406752, 1010.4566370687448, 338.79439769266435], [982.5847568886021, 356.7062021722709, 988.1230409324302, 366.03339548246913], [1004.4722084342304, 612.4341070946854, 1010.1982029544777, 621.863998187289], [920.1852207922916, 740.4430194420543, 926.6972151680661, 749.3098819939105], [1040.527478198553, 353.27182522516404, 1046.4411161848109, 362.68492890384647], [845.426149832556, 609.7713978570752, 852.6183515969411, 617.4306443074573], [819.6421715056628, 678.8470970902777, 826.4854180353858, 686.9968943391823]]","[22.0, 20.0, 19.0, 16.0, 14.0, 12.0, 8.0, 6.0, 5.0]",123,1920,1080,10.0,C:/R_projects/mothz/AC_10out.mp4
"[[1022.7113978107628, 623.2949481138155, 1028.9906997470648, 632.2710589503167], [1028.2371069933665, 586.265140782417, 1035.001566311228, 594.6422609168964], [1004.7874432558879, 327.8014714624809, 1010.4293886183773, 336.65810429016153], [982.7673310859492, 355.22909153430993, 988.2089568444666, 364.53069156226144], [1004.6396061424717, 613.4139429681572, 1010.4937736313649, 622.718408376383], [919.6482214421734, 742.7423842907453, 926.1881353513669, 751.4917680144256], [1040.796948833928, 351.8018674577682, 1046.7105166118456, 361.104528508118], [843.9821540118421, 611.0609553843456, 851.5510586129221, 618.5708394103508], [819.3603761537324, 679.6984652291914, 826.022174228387, 687.9839911391842]]","[22.0, 20.0, 19.0, 16.0, 14.0, 12.0, 8.0, 6.0, 5.0]",124,1920,1080,10.0,C:/R_projects/mothz/AC_10out.mp4
"[[1022.7320905772316, 623.9575291989363, 1029.0393014615163, 632.833941620311], [1027.9923913419789, 586.4813138275878, 1034.8184763246513, 595.0784502181515], [1004.6636131348214, 326.28924127187173, 1010.1731685314853, 335.1313946051685], [982.6151610257433, 353.67479930008585, 988.1921589349848, 362.8730593782126], [1004.854577270198, 614.3448893962818, 1010.7583257462509, 623.6219867966813], [918.6377904886754, 744.7444502780486, 925.1399012890276, 753.5935546689677], [1041.1750663094522, 350.4167286696636, 1046.9804704575, 359.60085833215794], [842.1629919370316, 612.2024502295559, 849.9918753270167, 619.4326853929275], [819.1257706831987, 680.6624816976052, 825.7018728950541, 689.0574724593882]]","[22.0, 20.0, 19.0, 16.0, 14.0, 12.0, 8.0, 6.0, 5.0]",125,1920,1080,10.0,C:/R_projects/mothz/AC_10out.mp4
"[[1023.0490815485502, 624.8085088206932, 1029.3846102764503, 633.7107826896714], [1027.8878216995568, 587.4020335568244, 1034.689975833604, 595.8791836605584], [1004.1534642196336, 324.8013167969836, 1009.8325496091577, 333.7667732608415], [982.7309888338436, 352.0530606238056, 988.1914011341967, 361.1716699333559], [1005.4446243398722, 615.5538460932789, 1011.1866918431067, 624.8219772651328], [917.7379860589488, 747.110046770707, 924.3426625628208, 756.0880985479105], [1041.45998389291, 348.9825999084198, 1047.3346975744046, 358.216781626251], [840.0779475664779, 613.5697910663174, 848.3166693118983, 620.6581699723996], [818.7897199373762, 681.9297888894947, 825.3839612300941, 690.4635765794293]]","[22.0, 20.0, 19.0, 16.0, 14.0, 12.0, 8.0, 6.0, 5.0]",126,1920,1080,10.0,C:/R_projects/mothz/AC_10out.mp4
"[[1023.3324106472545, 625.7647322717233, 1029.733904952221, 634.6266256049126], [1027.743271536654, 588.0084495380898, 1034.7095519893314, 596.4359574661975], [1003.785302837739, 323.40007748398335, 1009.4253947537591, 332.1669463892368], [982.6464431628023, 350.6622663261038, 988.0075069243541, 359.8798467723435], [1005.848606021152, 616.8446179944567, 1011.4752183104396, 626.1065544542116], [917.1035812653563, 749.1985448473738, 923.8412258358405, 758.5787520022047], [1041.754441642064, 347.60526553834427, 1047.635750091092, 356.8278514530732], [837.9187779075021, 614.7473467910452, 846.3061803368287, 621.7520855223015], [818.1719203795849, 683.0566561685101, 824.8636332021831, 691.532057026495]]","[22.0, 20.0, 19.0, 16.0, 14.0, 12.0, 8.0, 6.0, 5.0]",127,1920,1080,10.0,C:/R_projects/mothz/AC_10out.mp4
"[[1023.4656446897886, 626.5660934742424, 1029.765913955275, 635.5176026914661], [1027.6233585653547, 588.6781760076047, 1034.583858512861, 596.9002647848084], [1003.6143186889834, 321.4122540404522, 1009.3534500246566, 330.26370956168563], [982.6576999801007, 349.11136838050356, 988.0301285337198, 358.3327177212825], [1006.315856554786, 617.7102197362141, 1011.8942544718495, 627.0821678718909], [916.3623791434183, 751.1163600397391, 923.1949221014999, 760.5543680722168], [1042.033354801656, 346.62785907959744, 1047.9681783109536, 355.71465691318315], [836.4594805953072, 616.2679526903266, 844.8197533276077, 623.2218610309442], [817.7698801872406, 684.3564729899894, 824.5361812529269, 692.7569589349281]]","[22.0, 20.0, 19.0, 16.0, 14.0, 12.0, 8.0, 6.0, 5.0]",128,1920,1080,10.0,C:/R_projects/mothz/AC_10out.mp4
"[[1023.7003990791429, 627.5850057090107, 1030.039319954288, 636.6351091610314], [1027.5791125983767, 589.374368155198, 1034.527292005949, 597.4393365007202], [1003.5166192675562, 320.00979035954657, 1009.2850152609029, 328.85699661276675], [982.5343744249407, 347.49210629245954, 987.9647274612254, 356.651489935022], [1006.3804824061942, 619.1889362899553, 1011.9659804378446, 628.4334367611541], [915.8503717171784, 753.275678498311, 922.9693759696529, 762.7388812364209], [1042.2193194848148, 345.37619483759795, 1048.1555277734349, 354.4087124327774], [834.5422444673098, 617.3018077961253, 842.7371241041332, 624.0300913922279], [816.7885416771776, 685.4923450454816, 823.5619316473596, 693.8085149247619]]","[22.0, 20.0, 19.0, 16.0, 14.0, 12.0, 8.0, 6.0, 5.0]",129,1920,1080,10.0,C:/R_projects/mothz/AC_10out.mp4
"[[1024.0130502446702, 628.3529984512355, 1030.5575856022717, 637.3904483487071], [1027.4614062038308, 589.6328514361533, 1034.396688015322, 597.7117010140626], [1003.953767556414, 318.40349275674544, 1010.0476874756444, 327.36243590636207], [982.4583054979704, 345.9920202277177, 987.900730820388, 355.06400047032287], [1006.6517526420416, 619.9827908599489, 1012.1387859666709, 629.3746555949567], [914.6395110155887, 754.7019182555712, 921.7113901879706, 764.1163144023276], [1042.388324938397, 344.0936839604377, 1048.6248305753406, 353.38693170474687], [832.6604116033841, 618.4087610984634, 841.1696556886877, 624.9816633136909], [816.0401773594034, 686.8534401169283, 822.7767119126603, 695.1142887059221]]","[22.0, 20.0, 19.0, 16.0, 14.0, 12.0, 8.0, 6.0, 5.0]",130,1920,1080,10.0,C:/R_projects/mothz/AC_10out.mp4
"[[1024.1683751367648, 629.4379187052136, 1030.5965628691636, 638.4450725536676], [1027.406461825654, 589.7259208551917, 1034.1932541358985, 597.9121331393218], [1004.0833864330344, 316.9889571517487, 1010.1998849435432, 326.2016000922701], [982.1605056105943, 344.47001773468565, 987.7541295269366, 353.72094797212566], [1006.7952775972968, 621.2441806225164, 1012.1897304311154, 630.6442582579158], [913.628163672021, 756.1629558812402, 920.9259435505264, 765.1933774169496], [1042.5739188349924, 342.8708449460779, 1048.7468929244135, 352.1514952037668], [831.0538126213327, 619.4935484252376, 839.6306236907111, 625.9776329955182], [815.0924092306805, 687.9542420735104, 821.9786395970684, 696.4074658386035]]","[22.0, 20.0, 19.0, 16.0, 14.0, 12.0, 8.0, 6.0, 5.0]",131,1920,1080,10.0,C:/R_projects/mothz/AC_10out.mp4
"[[1024.3244705654074, 630.4087262111057, 1030.8755140697726, 639.3306132455737], [1027.4427809220886, 589.775375603656, 1034.127195932206, 598.0845073027389], [1004.3402429584089, 315.28133203622593, 1010.5006657607516, 324.4298023552445], [981.9723239841331, 343.062430215253, 987.5782962278942, 352.20099863921234], [1006.834535022682, 622.2169420682088, 1012.0408600171887, 631.5677601655715], [912.3258872114149, 757.7242385044598, 919.3894738751727, 766.5549555353506], [1042.8295987390559, 341.729594207513, 1048.9840837104487, 351.25907102695993], [828.8951699383495, 620.5480670569833, 837.8792051260689, 627.1305462477582], [814.2190060545053, 689.0617521485035, 821.2354722658689, 697.6118735947468]]","[22.0, 20.0, 19.0, 16.0, 14.0, 12.0, 8.0, 6.0, 5.0]",132,1920,1080,10.0,C:/R_projects/mothz/AC_10out.mp4
"[[1024.6217227617508, 631.4857841113387, 1031.156123709825, 640.245696304918], [1027.468454084314, 589.692403132756, 1034.0888888958157, 598.1204891132736], [1004.3987732836339, 313.097391468494, 1010.5777552472097, 322.3799457221152], [981.8228082873494, 341.45575221904886, 987.4880103954225, 350.75734123282615], [1006.8530346546654, 623.6634278470186, 1011.9498753812638, 632.7476473100552], [911.6226546454551, 759.2539456974098, 918.5622343321269, 767.8826124510124], [1042.836823388475, 340.6208322860493, 1049.0222624082564, 350.2638528143477], [827.2495293844225, 621.4626268161843, 836.0695104287375, 628.1075472178414], [813.421143557867, 690.0376651231901, 820.4071110794264, 698.3802297043327]]","[22.0, 20.0, 19.0, 16.0, 14.0, 12.0, 8.0, 6.0, 5.0]",133,1920,1080,10.0,C:/R_projects/mothz/AC_10out.mp4
"[[1024.6744981209602, 632.1104611819405, 1031.2086744698252, 641.1744599714625], [1027.5017897149012, 589.7148384365015, 1034.113409832548, 598.2706732388161], [1004.7401033629211, 311.15414352977126, 1010.7487825957838, 320.4431437264455], [981.8377205362477, 340.0584218383418, 987.489487919686, 349.3619330592121], [1006.8944565897457, 624.6056891182486, 1011.8695483308061, 633.8951971492625], [911.0508580336657, 761.1141819158515, 917.8281028465951, 769.7146654443732], [1042.8910741099724, 339.160981735496, 1048.9188769720506, 348.7923806645918], [825.3742310838624, 622.8614084622925, 834.2597746160083, 629.2529655548376], [812.8773733941779, 691.2666722331742, 819.7589362699958, 699.7029203563675]]","[22.0, 20.0, 19.0, 16.0, 14.0, 12.0, 8.0, 6.0, 5.0]",134,1920,1080,10.0,C:/R_projects/mothz/AC_10out.mp4
"[[1024.8567361940836, 633.0951990311809, 1031.392183190978, 642.0920099192434], [1027.6106642727325, 589.8268044031507, 1034.1432840981659, 598.4916528351677], [1004.8481741906927, 309.33416689148214, 1010.7494487713469, 318.67905391234], [981.826816861026, 338.7623245565602, 987.473106475879, 348.0504926870003], [1007.0766468381628, 625.5735500502227, 1012.0503415429616, 634.9227757579393], [910.0791934762881, 762.9543782140794, 916.774342209096, 771.6135934819321], [1043.0952197237884, 337.5313781656925, 1049.1259864242234, 347.2659663821025], [823.5910126327581, 623.729603799635, 832.4375076180345, 630.1288868752974], [812.3237621519926, 692.8852752434233, 819.1407763956491, 701.2608885586427]]","[22.0, 20.0, 19.0, 16.0, 14.0, 12.0, 8.0, 6.0, 5.0]",135,1920,1080,10.0,C:/R_projects/mothz/AC_10out.mp4
"[[1025.168586009725, 633.8391391646157, 1031.6430761584347, 642.9775083038458], [1027.7409192819532, 589.8776186686487, 1034.2365495164408, 598.6449005182401], [1005.1615781882695, 307.11732884635495, 1010.7779517814129, 316.47298219733483], [981.8639162580704, 337.1873950522623, 987.6078468396232, 346.53793084068315], [1007.2597877064728, 626.5299560524373, 1012.2187505572398, 635.9925719373354], [909.476687295887, 764.6827049588145, 915.9813089978708, 773.4724465083963], [1043.286319665481, 335.9897398955129, 1049.2071025520765, 345.83838135919257], [821.580449771192, 624.902068034212, 830.3101793908577, 631.3783841881053], [811.805190480653, 694.0262587009652, 818.5815158156411, 702.5374884822545]]","[22.0, 20.0, 19.0, 16.0, 14.0, 12.0, 8.0, 6.0, 5.0]",136,1920,1080,10.0,C:/R_projects/mothz/AC_10out.mp4
"[[1025.6783676005164, 634.900617288124, 1032.0635940618943, 643.9899363199423], [1028.0236608441573, 589.6945371990646, 1034.4113617044923, 598.5109115132018], [1005.3092706429418, 305.14779370995865, 1010.9955565144646, 314.4602756628364], [982.1241150312156, 335.91331720519486, 987.8627501288807, 345.1629980608427], [1007.2980749211795, 627.4962376382516, 1012.1954372907508, 636.9413358497266], [908.9834090829364, 766.773399007098, 915.2729743837607, 775.6525097819903], [1043.6960894969068, 334.63593762276594, 1049.550714877502, 344.42838224907496], [820.0824920198778, 626.013856356008, 828.7172073987307, 632.5800979939937], [811.3853146786907, 695.2037861716174, 818.2520132043551, 703.9506251420235]]","[22.0, 20.0, 19.0, 16.0, 14.0, 12.0, 8.0, 6.0, 5.0]",137,1920,1080,10.0,C:/R_projects/mothz/AC_10out.mp4
"[[1025.7565038973069, 636.0986464891498, 1032.4413134761664, 645.0391889905272], [1028.201439619959, 590.1825213037181, 1034.4404403414508, 599.046119176977], [1005.5380618337153, 303.1850288860527, 1011.1229724413513, 312.61520205226566], [982.5082625612251, 334.7628445973635, 988.4703783464256, 344.0808681961839], [1007.7427749340485, 628.6269672465481, 1012.6879368027957, 638.1578156773379], [908.665333717567, 768.9475713500543, 914.8166653199206, 777.903374658831], [1043.7490170594324, 333.19064488700513, 1049.6857292345653, 342.94740345757504], [818.7270663197379, 627.6404513645787, 827.0943399242204, 634.3734065026206], [810.6051134182956, 696.5469350459567, 817.5071601272643, 705.1744029387982]]","[22.0, 20.0, 19.0, 16.0, 14.0, 12.0, 8.0, 6.0, 5.0]",138,1920,1080,10.0,C:/R_projects/mothz/AC_10out.mp4
