file_name,image_size,inference_info
C:/R_projects/mothz/coco-annotator/datasets/mothz_sample1\12-3-24__subdir__2024_12_03__subdir__IMG_0065.JPG,"[4000, 6000]",modelv1.0__2026-05-19 22:30:29
C:/R_projects/mothz/coco-annotator/datasets/mothz_sample1\12-3-24__subdir__2024_12_03__subdir__IMG_0072.JPG,"[4000, 6000]",modelv1.0__2026-05-19 22:30:29
C:/R_projects/mothz/coco-annotator/datasets/mothz_sample1\12-3-24__subdir__2024_12_03__subdir__IMG_0082.JPG,"[4000, 6000]",modelv1.0__2026-05-19 22:30:29
C:/R_projects/mothz/coco-annotator/datasets/mothz_sample1\12-3-24__subdir__2024_12_03__subdir__IMG_0099.JPG,"[4000, 6000]",modelv1.0__2026-05-19 22:30:29
C:/R_projects/mothz/coco-annotator/datasets/mothz_sample1\12-4-23__subdir__2023_12_04__subdir__IMG_0060.JPG,"[4000, 6000]",modelv1.0__2026-05-19 22:30:29
C:/R_projects/mothz/coco-annotator/datasets/mothz_sample1\12-4-23__subdir__2023_12_04__subdir__IMG_0109.JPG,"[4000, 6000]",modelv1.0__2026-05-19 22:30:29
C:/R_projects/mothz/coco-annotator/datasets/mothz_sample1\12-4-23__subdir__2023_12_04__subdir__IMG_0129.JPG,"[4000, 6000]",modelv1.0__2026-05-19 22:30:29
C:/R_projects/mothz/coco-annotator/datasets/mothz_sample1\12-4-23__subdir__2023_12_04__subdir__IMG_0154.JPG,"[4000, 6000]",modelv1.0__2026-05-19 22:30:29
C:/R_projects/mothz/coco-annotator/datasets/mothz_sample1\12-4-23__subdir__2023_12_04__subdir__IMG_0171.JPG,"[4000, 6000]",modelv1.0__2026-05-19 22:30:29
C:/R_projects/mothz/coco-annotator/datasets/mothz_sample1\12-4-23__subdir__IMG_0048.JPG,"[4000, 6000]",modelv1.0__2026-05-19 22:30:29
C:/R_projects/mothz/coco-annotator/datasets/mothz_sample1\12-5-23__subdir__2023_12_05__subdir__IMG_0013_1.JPG,"[4000, 6000]",modelv1.0__2026-05-19 22:30:29
C:/R_projects/mothz/coco-annotator/datasets/mothz_sample1\12-5-23__subdir__2023_12_05__subdir__IMG_0031.JPG,"[4000, 6000]",modelv1.0__2026-05-19 22:30:29
C:/R_projects/mothz/coco-annotator/datasets/mothz_sample1\12-5-23__subdir__2023_12_05__subdir__IMG_0061_1.JPG,"[4000, 6000]",modelv1.0__2026-05-19 22:30:29
C:/R_projects/mothz/coco-annotator/datasets/mothz_sample1\12-5-23__subdir__2023_12_05__subdir__IMG_0074.JPG,"[4000, 6000]",modelv1.0__2026-05-19 22:30:29
C:/R_projects/mothz/coco-annotator/datasets/mothz_sample1\12-5-23__subdir__2023_12_05__subdir__IMG_0115.JPG,"[4000, 6000]",modelv1.0__2026-05-19 22:30:29
C:/R_projects/mothz/coco-annotator/datasets/mothz_sample1\12-5-23__subdir__2023_12_05__subdir__IMG_0124.JPG,"[4000, 6000]",modelv1.0__2026-05-19 22:30:29
C:/R_projects/mothz/coco-annotator/datasets/mothz_sample1\12-5-23__subdir__2023_12_05__subdir__IMG_0151.JPG,"[4000, 6000]",modelv1.0__2026-05-19 22:30:29
C:/R_projects/mothz/coco-annotator/datasets/mothz_sample1\12-5-23__subdir__2023_12_05__subdir__IMG_0166.JPG,"[4000, 6000]",modelv1.0__2026-05-19 22:30:29
C:/R_projects/mothz/coco-annotator/datasets/mothz_sample1\12-5-23__subdir__2023_12_05__subdir__IMG_0176.JPG,"[4000, 6000]",modelv1.0__2026-05-19 22:30:29
C:/R_projects/mothz/coco-annotator/datasets/mothz_sample1\12-5-23__subdir__2023_12_05__subdir__IMG_0271.JPG,"[4000, 6000]",modelv1.0__2026-05-19 22:30:29
C:/R_projects/mothz/coco-annotator/datasets/mothz_sample1\12-5-24__subdir__2024_12_05__subdir__IMG_0062.JPG,"[4000, 6000]",modelv1.0__2026-05-19 22:30:29
C:/R_projects/mothz/coco-annotator/datasets/mothz_sample1\12-5-24__subdir__2024_12_05__subdir__IMG_0094.JPG,"[4000, 6000]",modelv1.0__2026-05-19 22:30:29
C:/R_projects/mothz/coco-annotator/datasets/mothz_sample1\12-6-23__subdir__2023_12_06__subdir__IMG_0018.JPG,"[4000, 6000]",modelv1.0__2026-05-19 22:30:29
C:/R_projects/mothz/coco-annotator/datasets/mothz_sample1\12-6-23__subdir__2023_12_06__subdir__IMG_0073.JPG,"[4000, 6000]",modelv1.0__2026-05-19 22:30:29
C:/R_projects/mothz/coco-annotator/datasets/mothz_sample1\12-6-23__subdir__2023_12_06__subdir__IMG_0167.JPG,"[4000, 6000]",modelv1.0__2026-05-19 22:30:29
C:/R_projects/mothz/coco-annotator/datasets/mothz_sample1\12-6-23__subdir__2023_12_06__subdir__IMG_0174.JPG,"[4000, 6000]",modelv1.0__2026-05-19 22:30:29
C:/R_projects/mothz/coco-annotator/datasets/mothz_sample1\12-6-24__subdir__2024_12_06__subdir__IMG_0010_1.JPG,"[4000, 6000]",modelv1.0__2026-05-19 22:30:29
C:/R_projects/mothz/coco-annotator/datasets/mothz_sample1\12-6-24__subdir__2024_12_06__subdir__IMG_0016.JPG,"[4000, 6000]",modelv1.0__2026-05-19 22:30:29
C:/R_projects/mothz/coco-annotator/datasets/mothz_sample1\12-7-23__subdir__2023_12_07__subdir__IMG_0080.JPG,"[4000, 6000]",modelv1.0__2026-05-19 22:30:29
C:/R_projects/mothz/coco-annotator/datasets/mothz_sample1\2-13-24__subdir__2024_02_13__subdir__IMG_0041.JPG,"[4000, 6000]",modelv1.0__2026-05-19 22:30:29
C:/R_projects/mothz/coco-annotator/datasets/mothz_sample1\2-14-24__subdir__2024_02_14__subdir__IMG_0004.JPG,"[4000, 6000]",modelv1.0__2026-05-19 22:30:29
C:/R_projects/mothz/coco-annotator/datasets/mothz_sample1\2-14-24__subdir__2024_02_14__subdir__IMG_0009.JPG,"[4000, 6000]",modelv1.0__2026-05-19 22:30:29
C:/R_projects/mothz/coco-annotator/datasets/mothz_sample1\2-14-24__subdir__2024_02_14__subdir__IMG_0022.JPG,"[4000, 6000]",modelv1.0__2026-05-19 22:30:29
C:/R_projects/mothz/coco-annotator/datasets/mothz_sample1\2-14-24__subdir__2024_02_14__subdir__IMG_0099.JPG,"[4000, 6000]",modelv1.0__2026-05-19 22:30:29
C:/R_projects/mothz/coco-annotator/datasets/mothz_sample1\2-15-24__subdir__2024_02_15__subdir__IMG_0010_1.JPG,"[4000, 6000]",modelv1.0__2026-05-19 22:30:29
C:/R_projects/mothz/coco-annotator/datasets/mothz_sample1\2-15-24__subdir__2024_02_15__subdir__IMG_0016.JPG,"[4000, 6000]",modelv1.0__2026-05-19 22:30:29
