file_name,image_size,inference_info
D:\moth_photos\database\batch_01\img_moth_00000061.jpg,"[4000, 6000]",modelv1.0__2025-02-22 09:37:28
D:\moth_photos\database\batch_01\img_moth_00000062.jpg,"[4000, 6000]",modelv1.0__2025-02-22 09:37:28
D:\moth_photos\database\batch_01\img_moth_00000063.jpg,"[4000, 6000]",modelv1.0__2025-02-22 09:37:28
D:\moth_photos\database\batch_01\img_moth_00000064.jpg,"[4000, 6000]",modelv1.0__2025-02-22 09:37:28
D:\moth_photos\database\batch_01\img_moth_00000065.jpg,"[4000, 6000]",modelv1.0__2025-02-22 09:37:28
D:\moth_photos\database\batch_01\img_moth_00000066.jpg,"[4000, 6000]",modelv1.0__2025-02-22 09:37:28
D:\moth_photos\database\batch_01\img_moth_00000067.jpg,"[4000, 6000]",modelv1.0__2025-02-22 09:37:28
D:\moth_photos\database\batch_01\img_moth_00000068.jpg,"[4000, 6000]",modelv1.0__2025-02-22 09:37:28
D:\moth_photos\database\batch_01\img_moth_00000069.jpg,"[4000, 6000]",modelv1.0__2025-02-22 09:37:28
D:\moth_photos\database\batch_01\img_moth_00000070.jpg,"[4000, 6000]",modelv1.0__2025-02-22 09:37:28
D:\moth_photos\database\batch_01\img_moth_00000071.jpg,"[4000, 6000]",modelv1.0__2025-02-22 09:37:28
D:\moth_photos\database\batch_01\img_moth_00000072.jpg,"[4000, 6000]",modelv1.0__2025-02-22 09:37:28
D:\moth_photos\database\batch_01\img_moth_00000073.jpg,"[4000, 6000]",modelv1.0__2025-02-22 09:37:28
D:\moth_photos\database\batch_01\img_moth_00000074.jpg,"[4000, 6000]",modelv1.0__2025-02-22 09:37:28
D:\moth_photos\database\batch_01\img_moth_00000075.jpg,"[4000, 6000]",modelv1.0__2025-02-22 09:37:28
D:\moth_photos\database\batch_01\img_moth_00000076.jpg,"[4000, 6000]",modelv1.0__2025-02-22 09:37:28
D:\moth_photos\database\batch_01\img_moth_00000077.jpg,"[4000, 6000]",modelv1.0__2025-02-22 09:37:28
D:\moth_photos\database\batch_01\img_moth_00000078.jpg,"[4000, 6000]",modelv1.0__2025-02-22 09:37:28
D:\moth_photos\database\batch_01\img_moth_00000079.jpg,"[4000, 6000]",modelv1.0__2025-02-22 09:37:28
D:\moth_photos\database\batch_01\img_moth_00000080.jpg,"[4000, 6000]",modelv1.0__2025-02-22 09:37:28
D:\moth_photos\database\batch_01\img_moth_00000081.jpg,"[4000, 6000]",modelv1.0__2025-02-22 09:37:28
D:\moth_photos\database\batch_01\img_moth_00000082.jpg,"[4000, 6000]",modelv1.0__2025-02-22 09:37:28
D:\moth_photos\database\batch_01\img_moth_00000083.jpg,"[4000, 6000]",modelv1.0__2025-02-22 09:37:28
D:\moth_photos\database\batch_01\img_moth_00000084.jpg,"[4000, 6000]",modelv1.0__2025-02-22 09:37:28
D:\moth_photos\database\batch_01\img_moth_00000085.jpg,"[4000, 6000]",modelv1.0__2025-02-22 09:37:28
D:\moth_photos\database\batch_01\img_moth_00000086.jpg,"[4000, 6000]",modelv1.0__2025-02-22 09:37:28
