file_name,image_size,inference_info
D:/moth_photos/database/batch_07\img_moth_00013570.jpg,"[4000, 6000]",modelv1.0__2025-04-08 15:27:59
D:/moth_photos/database/batch_07\img_moth_00013571.jpg,"[4000, 6000]",modelv1.0__2025-04-08 15:27:59
D:/moth_photos/database/batch_07\img_moth_00013572.jpg,"[4000, 6000]",modelv1.0__2025-04-08 15:27:59
D:/moth_photos/database/batch_07\img_moth_00013573.jpg,"[4000, 6000]",modelv1.0__2025-04-08 15:27:59
D:/moth_photos/database/batch_07\img_moth_00013574.jpg,"[4000, 6000]",modelv1.0__2025-04-08 15:27:59
D:/moth_photos/database/batch_07\img_moth_00013575.jpg,"[4000, 6000]",modelv1.0__2025-04-08 15:27:59
D:/moth_photos/database/batch_07\img_moth_00013576.jpg,"[4000, 6000]",modelv1.0__2025-04-08 15:27:59
D:/moth_photos/database/batch_07\img_moth_00013577.jpg,"[4000, 6000]",modelv1.0__2025-04-08 15:27:59
D:/moth_photos/database/batch_07\img_moth_00013578.jpg,"[4000, 6000]",modelv1.0__2025-04-08 15:27:59
D:/moth_photos/database/batch_07\img_moth_00013579.jpg,"[4000, 6000]",modelv1.0__2025-04-08 15:27:59
D:/moth_photos/database/batch_07\img_moth_00013580.jpg,"[4000, 6000]",modelv1.0__2025-04-08 15:27:59
D:/moth_photos/database/batch_07\img_moth_00013581.jpg,"[4000, 6000]",modelv1.0__2025-04-08 15:27:59
D:/moth_photos/database/batch_07\img_moth_00013582.jpg,"[4000, 6000]",modelv1.0__2025-04-08 15:27:59
D:/moth_photos/database/batch_07\img_moth_00013583.jpg,"[4000, 6000]",modelv1.0__2025-04-08 15:27:59
D:/moth_photos/database/batch_07\img_moth_00013584.jpg,"[4000, 6000]",modelv1.0__2025-04-08 15:27:59
D:/moth_photos/database/batch_07\img_moth_00013585.jpg,"[4000, 6000]",modelv1.0__2025-04-08 15:27:59
D:/moth_photos/database/batch_07\img_moth_00013586.jpg,"[4000, 6000]",modelv1.0__2025-04-08 15:27:59
D:/moth_photos/database/batch_07\img_moth_00013587.jpg,"[4000, 6000]",modelv1.0__2025-04-08 15:27:59
D:/moth_photos/database/batch_07\img_moth_00013588.jpg,"[4000, 6000]",modelv1.0__2025-04-08 15:27:59
D:/moth_photos/database/batch_07\img_moth_00013589.jpg,"[4000, 6000]",modelv1.0__2025-04-08 15:27:59
D:/moth_photos/database/batch_07\img_moth_00013590.jpg,"[4000, 6000]",modelv1.0__2025-04-08 15:27:59
D:/moth_photos/database/batch_07\img_moth_00013591.jpg,"[4000, 6000]",modelv1.0__2025-04-08 15:27:59
D:/moth_photos/database/batch_07\img_moth_00013592.jpg,"[4000, 6000]",modelv1.0__2025-04-08 15:27:59
