file_name,MONA,tag_id,date,location,month,year,doy,superfamily,family,subfamily,genus,sp,sex,id,path,tick_size,body_area,body_area_black,body_area_other,forewing_area,forewing_area_black,forewing_area_other,hindwing_area,hindwing_area_black,hindwing_area_other,wing_length
img_moth_00013122.jpg,8170,2024DCR5551,2024-06-07T04:00:00Z,Sand Pit,6,2024,159,Noctuoidea,Erebidae,Arctiinae,Apantesis,vittata,Male,1340900000,D:/moth_photos/database/batch_07/img_moth_00013122.jpg,36.4509803921569,50.882309315627374,32.927566082281125,17.95474323334625,74.03810272981028,51.81858113748698,22.219521592323296,62.48748886318701,21.262552443211977,41.22493641997502,13.782179890618218
img_moth_00013123.jpg,8170,2024DCR5548,2024-06-07T04:00:00Z,Sand Pit,6,2024,159,Noctuoidea,Erebidae,Arctiinae,Apantesis,vittata,Male,1341000000,D:/moth_photos/database/batch_07/img_moth_00013123.jpg,37.04,56.9706178365342,33.93389435972552,23.03672347680868,81.86635835871792,53.01897662441865,28.84738173429927,62.1905161194016,17.43926360621172,44.75125251318988,14.095306460241154
img_moth_00013124.jpg,8170,2024DCR5552,2024-06-07T04:00:00Z,Sand Pit,6,2024,159,Noctuoidea,Erebidae,Arctiinae,Apantesis,vittata,Male,1341100000,D:/moth_photos/database/batch_07/img_moth_00013124.jpg,37.14,47.880583415906685,33.85725002747612,14.023333388430563,77.43299958909063,56.89224344045685,20.540756148633776,66.32836965255974,26.30747910147431,40.02089055108543,14.4370429205594
img_moth_00013125.jpg,8169,2024DCR5554,2024-04-30T04:00:00Z,Scrub Oak Trap,4,2024,121,Noctuoidea,Erebidae,Arctiinae,Apantesis,phalerata,Male,1341200000,D:/moth_photos/database/batch_07/img_moth_00013125.jpg,37.12,64.40515325412456,31.95600475624257,32.449148497881986,87.41308477630797,55.81196933524079,31.60111544106718,74.51695862905024,23.68178577400416,50.835172855046075,14.72151393510773
img_moth_00013150.jpg,8170,2024DCR5579,2024-05-01T04:00:00Z,Live Oak Trap,5,2024,122,Noctuoidea,Erebidae,Arctiinae,Apantesis,vittata,Male,1343700000,D:/moth_photos/database/batch_07/img_moth_00013150.jpg,36.5098039215686,59.1905666613981,37.93345685834971,21.25710980304839,88.71232972526467,70.73024772688215,17.98208199838251,68.76020465849305,21.737992364677265,47.022212293815784,15.326304410808776
img_moth_00013151.jpg,8170,2024DCR5580,2024-04-29T04:00:00Z,Ormond Hall Trap,4,2024,120,Noctuoidea,Erebidae,Arctiinae,Apantesis,vittata,Male,1343800000,D:/moth_photos/database/batch_07/img_moth_00013151.jpg,37.06,86.6358837013766,54.61090648352797,32.02497721784863,117.32516719288655,86.57872809629751,30.746439096589043,87.26932798696647,39.90262141088283,47.36670657608365,18.13490947981308
img_moth_00013152.jpg,8170,2024DCR5581,2024-04-29T04:00:00Z,Ormond Hall Trap,4,2024,120,Noctuoidea,Erebidae,Arctiinae,Apantesis,vittata,Male,1343900000,D:/moth_photos/database/batch_07/img_moth_00013152.jpg,36.76,66.67221195390269,45.75898010919283,20.913231844709863,105.661772802675,73.52710461411314,32.13466818856186,89.9553880655157,34.80876455341888,55.146623512096824,15.929674816392318
img_moth_00013171.jpg,8170,2024DCR5600,2024-04-30T04:00:00Z,James Cane,4,2024,121,Noctuoidea,Erebidae,Arctiinae,Apantesis,vittata,Male,1345800000,D:/moth_photos/database/batch_07/img_moth_00013171.jpg,36.6470588235294,68.74126901107627,38.421991142120305,30.319277868955965,102.0612760190556,69.41587461900559,32.645401400050005,92.9645246812272,38.98192868865767,53.98259599256952,15.94431395973096
img_moth_00013173.jpg,8170,2024DCR5603,2024-05-12T04:00:00Z,James Cane,5,2024,133,Noctuoidea,Erebidae,Arctiinae,Apantesis,vittata,Male,1346000000,D:/moth_photos/database/batch_07/img_moth_00013173.jpg,36.6078431372549,55.55190006911115,30.66633225167248,24.885567817438677,85.57277456479909,65.19944148775177,20.37333307704732,76.59904627177008,25.339999925409295,51.25904634636078,15.050377554596391
img_moth_00013174.jpg,8170,2024DCR5602,2024-05-12T04:00:00Z,James Cane,5,2024,133,Noctuoidea,Erebidae,Arctiinae,Apantesis,vittata,Male,1346100000,D:/moth_photos/database/batch_07/img_moth_00013174.jpg,36.6274509803922,69.68699991746473,43.76886242543172,25.91813749203301,107.39169946099965,78.49533533328119,28.89636412771844,92.34403328457628,41.02729877481203,51.31673450976425,16.215337008088177
img_moth_00013189.jpg,8169,2024DCR5622,2024-09-20T04:00:00Z,Scrub Oak Trap,9,2024,264,Noctuoidea,Erebidae,Arctiinae,Apantesis,phalerata,Male,1347600000,D:/moth_photos/database/batch_07/img_moth_00013189.jpg,36.8235294117647,47.721475670875485,24.893576029152083,22.8278996417234,88.88455787034675,57.60810817707643,31.27644969327032,69.64190840980311,14.27094029744103,55.37096811236208,14.773896409318471
img_moth_00013236.jpg,8170,2024DCR5129,2024-08-17T04:00:00Z,Scrub Oak Trap,8,2024,230,Noctuoidea,Erebidae,Arctiinae,Apantesis,vittata,Male,1352200000,D:/moth_photos/database/batch_07/img_moth_00013236.jpg,37.0392156862745,44.847542163387224,30.204019481431196,14.643522681956028,76.0155507310021,54.19841852792955,21.817132203072543,61.15481160467348,19.609979875689444,41.54483172898403,14.178757085778892
img_moth_00013268.jpg,8170,2024DCR5163,2024-07-03T04:00:00Z,Scrub Oak Trap,7,2024,185,Noctuoidea,Erebidae,Arctiinae,Apantesis,vittata,Male,1355400000,D:/moth_photos/database/batch_07/img_moth_00013268.jpg,36.8235294117647,49.84725653012688,32.58768590064204,17.25957062948484,75.96762751482613,54.24447018954976,21.723157325276375,65.88298211679205,21.633922465269627,44.24905965152242,13.91936863372711
img_moth_00013269.jpg,8170,2024DCR5168,2024-07-03T04:00:00Z,Scrub Oak Trap,7,2024,185,Noctuoidea,Erebidae,Arctiinae,Apantesis,vittata,Male,1355500000,D:/moth_photos/database/batch_07/img_moth_00013269.jpg,36.5098039215686,61.06120732820245,35.85313338971187,25.20807393849058,92.16403123236984,73.87811547819999,18.285915754169864,77.53687406332322,31.8747867059086,45.66208735741462,15.210105246685997
img_moth_00013270.jpg,8170,2024DCR5164,2024-07-03T04:00:00Z,Scrub Oak Trap,7,2024,185,Noctuoidea,Erebidae,Arctiinae,Apantesis,vittata,Male,1355600000,D:/moth_photos/database/batch_07/img_moth_00013270.jpg,36.5294117647059,45.13196470292315,28.253191439706853,16.878773263216296,76.07026223871418,52.14936171205858,23.9209005266556,65.59512603690992,18.328865447397952,47.266260589511965,13.814167844404206
img_moth_00013271.jpg,8170,2024DCR5167,2024-07-03T04:00:00Z,Scrub Oak Trap,7,2024,185,Noctuoidea,Erebidae,Arctiinae,Apantesis,vittata,Male,1355700000,D:/moth_photos/database/batch_07/img_moth_00013271.jpg,37.06,51.33155813606034,31.514945353416767,19.81661278264357,81.97934010541096,56.166121419183135,25.81321868622782,66.49162732273825,17.23696553684476,49.25466178589349,14.809468511774504
img_moth_00013272.jpg,8170,2024DCR5165,2024-07-03T04:00:00Z,Scrub Oak Trap,7,2024,185,Noctuoidea,Erebidae,Arctiinae,Apantesis,vittata,Male,1355800000,D:/moth_photos/database/batch_07/img_moth_00013272.jpg,37.02,50.672377364900655,35.217577719462454,15.4547996454382,81.59219205177979,52.110194352286975,29.481997699492815,68.21768483518625,15.059682721474893,53.158002113711355,14.739729023904014
img_moth_00013322.jpg,8170,2024DCR5219,2024-07-03T04:00:00Z,Collins Creek Trap,7,2024,185,Noctuoidea,Erebidae,Arctiinae,Apantesis,vittata,Male,1360800000,D:/moth_photos/database/batch_07/img_moth_00013322.jpg,36.4117647058824,51.312903714104394,33.11921098441639,18.193692729688003,73.86277961483536,44.60043689206354,29.26234272277182,61.278459968524835,26.12578524432282,35.152674724202015,13.65240436994247
img_moth_00013323.jpg,8170,2024DCR5209,2024-07-03T04:00:00Z,Collins Creek Trap,7,2024,185,Noctuoidea,Erebidae,Arctiinae,Apantesis,vittata,Male,1360900000,D:/moth_photos/database/batch_07/img_moth_00013323.jpg,36.7,54.77358952846929,31.782847894037378,22.990741634431913,87.65600754330346,63.132104329232526,24.523903214070938,74.80306483825701,32.20604503708543,42.597019801171584,14.875225681071749
img_moth_00013325.jpg,8170,2024DCR5208,2024-07-03T04:00:00Z,Collins Creek Trap,7,2024,185,Noctuoidea,Erebidae,Arctiinae,Apantesis,vittata,Male,1361100000,D:/moth_photos/database/batch_07/img_moth_00013325.jpg,36.5294117647059,41.42542416392445,30.10196529933277,11.323458864591675,79.80265713448512,50.63107397812987,29.17158315635524,65.85741661286009,27.901722067933623,37.95569454492647,14.093800217246809
img_moth_00013326.jpg,8170,2024DCR5211,2024-07-03T04:00:00Z,Collins Creek Trap,7,2024,185,Noctuoidea,Erebidae,Arctiinae,Apantesis,vittata,Male,1361200000,D:/moth_photos/database/batch_07/img_moth_00013326.jpg,36.86,52.87233093557798,33.86867468496156,19.003656250616416,83.13046181692604,62.570492270470105,20.55996954645594,69.53507707154905,18.881845018428457,50.6532320531206,14.959655953922926
img_moth_00013327.jpg,8170,2024DCR5221,2024-07-03T04:00:00Z,Collins Creek Trap,7,2024,185,Noctuoidea,Erebidae,Arctiinae,Apantesis,vittata,Male,1361300000,D:/moth_photos/database/batch_07/img_moth_00013327.jpg,37,37.27830533235939,25.070124178232287,12.2081811541271,62.629656683710735,42.256391526661794,20.37326515704894,55.71950328707086,18.533966398831264,37.1855368882396,12.585330221711434
img_moth_00013328.jpg,8170,2024DCR5223,2024-07-03T04:00:00Z,Collins Creek Trap,7,2024,185,Noctuoidea,Erebidae,Arctiinae,Apantesis,vittata,Male,1361400000,D:/moth_photos/database/batch_07/img_moth_00013328.jpg,37,40.57414170927685,28.073046018991963,12.50109569028488,74.81848064280497,50.72680788897005,24.09167275383492,61.789262235208184,20.237399561723887,41.551862673484294,13.694367989883087
img_moth_00013330.jpg,8170,2024DCR5225,2024-05-23T04:00:00Z,Sand Pit,5,2024,144,Noctuoidea,Erebidae,Arctiinae,Apantesis,vittata,Male,1361600000,D:/moth_photos/database/batch_07/img_moth_00013330.jpg,36.68,56.029615680547614,36.87540805028963,19.15420763025798,81.1912303526387,62.76616176451351,18.425068588125185,68.10091760030159,26.36272444995713,41.73819315034446,14.661645317486752
img_moth_00013331.jpg,8170,2024DCR5226,2024-05-23T04:00:00Z,Sand Pit,5,2024,144,Noctuoidea,Erebidae,Arctiinae,Apantesis,vittata,Male,1361700000,D:/moth_photos/database/batch_07/img_moth_00013331.jpg,36.84,57.86754589792287,36.95220462109235,20.915341276830517,82.241146678833,70.12452828854063,12.116618390292372,64.58733425995678,29.999581486865168,34.58775277309161,14.755893600871932
img_moth_00013437.jpg,8169,2023DCR2687,2023-07-09T04:00:00Z,Ormond Hall Trap,7,2023,190,Noctuoidea,Erebidae,Arctiinae,Apantesis,phalerata,Male,1372300000,D:/moth_photos/database/batch_07/img_moth_00013437.jpg,36.72,44.53897420745108,30.582373351180223,13.95660085627086,74.12828814653435,46.1027275834081,28.02556056312625,59.58504801097394,13.10185778499248,46.48319022598146,13.79618892517213
img_moth_00013439.jpg,8169,2023DCR2518,2023-07-09T04:00:00Z,Scrub Oak Trap,7,2023,190,Noctuoidea,Erebidae,Arctiinae,Apantesis,phalerata,Male,1372500000,D:/moth_photos/database/batch_07/img_moth_00013439.jpg,37.08,51.92896143386294,32.66211195013784,19.266849483725096,79.48316360788476,52.77155198998289,26.711611617901873,59.791927771552,15.865576513768303,43.92635125778369,14.014707852330044
img_moth_00013440.jpg,8170,2023DCR2520,2023-07-09T04:00:00Z,Scrub Oak Trap,7,2023,190,Noctuoidea,Erebidae,Arctiinae,Apantesis,vittata,Male,1372600000,D:/moth_photos/database/batch_07/img_moth_00013440.jpg,36.78,47.68739423540644,33.88015272976512,13.807241505641317,79.04087647227713,47.957950525751485,31.08292594652565,63.05772665890184,16.460319445664165,46.59740721323767,13.916417435646231
img_moth_00013441.jpg,8169,2023DCR682,2023-05-04T04:00:00Z,Ormond Hall Trap,5,2023,124,Noctuoidea,Erebidae,Arctiinae,Apantesis,phalerata,Male,1372700000,D:/moth_photos/database/batch_07/img_moth_00013441.jpg,36.76,46.71065796313115,27.85840809604043,18.852249867090716,86.39436642231883,56.76173775488094,29.632628667437885,73.42609059617956,25.396330164428623,48.029760431750944,14.55884824668319
img_moth_00013442.jpg,8169,2023DCR1070,2023-04-23T04:00:00Z,Cypress Trap,4,2023,113,Noctuoidea,Erebidae,Arctiinae,Apantesis,phalerata,Male,1372800000,D:/moth_photos/database/batch_07/img_moth_00013442.jpg,36.78,67.82387879551295,40.29958121434533,27.524297581167623,112.22024405655836,74.1671671218813,38.053076934677065,91.4295455156995,29.146156873563868,62.283388642135634,16.529392391043867
img_moth_00013443.jpg,8169,2023DCR688,2023-05-04T04:00:00Z,Cypress Trap,5,2023,124,Noctuoidea,Erebidae,Arctiinae,Apantesis,phalerata,Male,1372900000,D:/moth_photos/database/batch_07/img_moth_00013443.jpg,36.78,54.04620628335197,34.21058623190784,19.83562005144413,95.41470661201132,73.98162168779223,21.433084924219106,82.58028499187296,31.17163292696665,51.408652064906306,16.074117025837726
img_moth_00013444.jpg,8169,2023DCR2811,2023-08-18T04:00:00Z,Ormond Hall Trap,8,2023,230,Noctuoidea,Erebidae,Arctiinae,Apantesis,phalerata,Male,1373000000,D:/moth_photos/database/batch_07/img_moth_00013444.jpg,36.88,47.42619552891243,33.81430540981832,13.611890119094111,87.55495045195532,72.00685461672022,15.548095835235102,67.85211814361874,28.693487937662628,39.158630205956115,15.40730297557994
img_moth_00013445.jpg,8169,2023DCR2688,2023-07-09T04:00:00Z,Ormond Hall Trap,7,2023,190,Noctuoidea,Erebidae,Arctiinae,Apantesis,phalerata,Male,1373100000,D:/moth_photos/database/batch_07/img_moth_00013445.jpg,36.92,40.966221950420746,25.02996141697254,15.936260533448204,74.97176994796514,37.97118069698296,37.00058925098218,60.57796483040253,7.700172197448378,52.877792632954154,13.739664434928397
img_moth_00013446.jpg,8169,2023DCR2151,2023-06-28T04:00:00Z,Marsh Trap,6,2023,179,Noctuoidea,Erebidae,Arctiinae,Apantesis,phalerata,Male,1373200000,D:/moth_photos/database/batch_07/img_moth_00013446.jpg,36.72,64.21141441325986,45.98777298380016,18.223641429459704,79.4399322909992,35.04557838628068,44.394353904718514,66.92248885756192,3.6377568456576537,63.28473201190426,14.648084976195682
img_moth_00013447.jpg,8169,2023DCR2686,2023-07-09T04:00:00Z,Ormond Hall Trap,7,2023,190,Noctuoidea,Erebidae,Arctiinae,Apantesis,phalerata,Male,1373300000,D:/moth_photos/database/batch_07/img_moth_00013447.jpg,36.86,51.44408503793003,31.20133990883368,20.242745129096352,84.01883738943883,50.07067259525491,33.94816479418392,64.886377721101,18.747889463998195,46.13848825710281,14.345857784292306
img_moth_00013448.jpg,8169,2023DCR2519,2023-07-09T04:00:00Z,Scrub Oak Trap,7,2023,190,Noctuoidea,Erebidae,Arctiinae,Apantesis,phalerata,Male,1373400000,D:/moth_photos/database/batch_07/img_moth_00013448.jpg,37.16,54.53680647848712,33.39282258896159,21.14398388952553,68.71523195305902,38.66487803012835,30.050353922930668,60.886084786238435,9.197129684453,51.68895510178544,13.15389995736335
img_moth_00013449.jpg,8169,2023DCR2154,2023-06-28T04:00:00Z,Marsh Trap,6,2023,179,Noctuoidea,Erebidae,Arctiinae,Apantesis,phalerata,Male,1373500000,D:/moth_photos/database/batch_07/img_moth_00013449.jpg,36.94,54.0143383569663,37.601032300729706,16.413306056236593,79.94790422373865,55.42284727512885,24.52505694860979,61.98794984711597,8.733194993622872,53.2547548534931,14.577343278122054
img_moth_00013450.jpg,8169,2023DCR2677,2023-07-09T04:00:00Z,Cypress Trap,7,2023,190,Noctuoidea,Erebidae,Arctiinae,Apantesis,phalerata,Male,1373600000,D:/moth_photos/database/batch_07/img_moth_00013450.jpg,36.84,49.81964146981812,33.84061840915494,15.97902306066318,94.17503398208764,48.08553819020773,46.0894957918799,76.75405633540467,13.035799967226293,63.71825636817837,15.056125626125151
img_moth_00013451.jpg,8169,2023DCR1793,2023-05-31T04:00:00Z,Cypress Trap,5,2023,151,Noctuoidea,Erebidae,Arctiinae,Apantesis,phalerata,Male,1373700000,D:/moth_photos/database/batch_07/img_moth_00013451.jpg,36.72,51.782968089196466,32.36454046639232,19.418427622804145,86.07615007997875,58.20781774341303,27.868332336565715,72.6880182598336,21.662638064182342,51.02538019565125,14.891009091627708
