file_name,image_size,inference_info
D:\moth_photos\database\batch_20\img_moth_00038021.jpg,"[4000, 6000]",modelv1.0__2026-05-20 12:54:24
D:\moth_photos\database\batch_20\img_moth_00038022.jpg,"[4000, 6000]",modelv1.0__2026-05-20 12:54:24
D:\moth_photos\database\batch_20\img_moth_00038023.jpg,"[4000, 6000]",modelv1.0__2026-05-20 12:54:24
D:\moth_photos\database\batch_20\img_moth_00038024.jpg,"[4000, 6000]",modelv1.0__2026-05-20 12:54:24
D:\moth_photos\database\batch_20\img_moth_00038025.jpg,"[4000, 6000]",modelv1.0__2026-05-20 12:54:24
D:\moth_photos\database\batch_20\img_moth_00038026.jpg,"[4000, 6000]",modelv1.0__2026-05-20 12:54:24
D:\moth_photos\database\batch_20\img_moth_00038027.jpg,"[4000, 6000]",modelv1.0__2026-05-20 12:54:24
D:\moth_photos\database\batch_20\img_moth_00038028.jpg,"[4000, 6000]",modelv1.0__2026-05-20 12:54:24
D:\moth_photos\database\batch_20\img_moth_00038029.jpg,"[4000, 6000]",modelv1.0__2026-05-20 12:54:24
D:\moth_photos\database\batch_20\img_moth_00038030.jpg,"[4000, 6000]",modelv1.0__2026-05-20 12:54:24
D:\moth_photos\database\batch_20\img_moth_00038031.jpg,"[4000, 6000]",modelv1.0__2026-05-20 12:54:24
D:\moth_photos\database\batch_20\img_moth_00038032.jpg,"[4000, 6000]",modelv1.0__2026-05-20 12:54:24
D:\moth_photos\database\batch_20\img_moth_00038033.jpg,"[4000, 6000]",modelv1.0__2026-05-20 12:54:24
D:\moth_photos\database\batch_20\img_moth_00038034.jpg,"[4000, 6000]",modelv1.0__2026-05-20 12:54:24
D:\moth_photos\database\batch_20\img_moth_00038035.jpg,"[4000, 6000]",modelv1.0__2026-05-20 12:54:24
D:\moth_photos\database\batch_20\img_moth_00038036.jpg,"[4000, 6000]",modelv1.0__2026-05-20 12:54:24
D:\moth_photos\database\batch_20\img_moth_00038037.jpg,"[4000, 6000]",modelv1.0__2026-05-20 12:54:24
D:\moth_photos\database\batch_20\img_moth_00038038.jpg,"[4000, 6000]",modelv1.0__2026-05-20 12:54:24
D:\moth_photos\database\batch_20\img_moth_00038039.jpg,"[4000, 6000]",modelv1.0__2026-05-20 12:54:24
D:\moth_photos\database\batch_20\img_moth_00038040.jpg,"[4000, 6000]",modelv1.0__2026-05-20 12:54:24
D:\moth_photos\database\batch_20\img_moth_00038041.jpg,"[4000, 6000]",modelv1.0__2026-05-20 12:54:24
D:\moth_photos\database\batch_20\img_moth_00038042.jpg,"[4000, 6000]",modelv1.0__2026-05-20 12:54:24
D:\moth_photos\database\batch_20\img_moth_00038043.jpg,"[4000, 6000]",modelv1.0__2026-05-20 12:54:24
D:\moth_photos\database\batch_20\img_moth_00038044.jpg,"[4000, 6000]",modelv1.0__2026-05-20 12:54:24
D:\moth_photos\database\batch_20\img_moth_00038045.jpg,"[4000, 6000]",modelv1.0__2026-05-20 12:54:24
D:\moth_photos\database\batch_20\img_moth_00038046.jpg,"[4000, 6000]",modelv1.0__2026-05-20 12:54:24
D:\moth_photos\database\batch_20\img_moth_00038047.jpg,"[4000, 6000]",modelv1.0__2026-05-20 12:54:24
D:\moth_photos\database\batch_20\img_moth_00038048.jpg,"[4000, 6000]",modelv1.0__2026-05-20 12:54:24
D:\moth_photos\database\batch_20\img_moth_00038049.jpg,"[4000, 6000]",modelv1.0__2026-05-20 12:54:24
D:\moth_photos\database\batch_20\img_moth_00038050.jpg,"[4000, 6000]",modelv1.0__2026-05-20 12:54:24
D:\moth_photos\database\batch_20\img_moth_00038051.jpg,"[4000, 6000]",modelv1.0__2026-05-20 12:54:24
D:\moth_photos\database\batch_20\img_moth_00038052.jpg,"[4000, 6000]",modelv1.0__2026-05-20 12:54:24
D:\moth_photos\database\batch_20\img_moth_00038053.jpg,"[4000, 6000]",modelv1.0__2026-05-20 12:54:24
D:\moth_photos\database\batch_20\img_moth_00038054.jpg,"[4000, 6000]",modelv1.0__2026-05-20 12:54:24
D:\moth_photos\database\batch_20\img_moth_00038055.jpg,"[4000, 6000]",modelv1.0__2026-05-20 12:54:24
D:\moth_photos\database\batch_20\img_moth_00038056.jpg,"[4000, 6000]",modelv1.0__2026-05-20 12:54:24
D:\moth_photos\database\batch_20\img_moth_00038057.jpg,"[4000, 6000]",modelv1.0__2026-05-20 12:54:24
D:\moth_photos\database\batch_20\img_moth_00038058.jpg,"[4000, 6000]",modelv1.0__2026-05-20 12:54:24
D:\moth_photos\database\batch_20\img_moth_00038059.jpg,"[4000, 6000]",modelv1.0__2026-05-20 12:54:24
D:\moth_photos\database\batch_20\img_moth_00038060.jpg,"[4000, 6000]",modelv1.0__2026-05-20 12:54:24
D:\moth_photos\database\batch_20\img_moth_00038061.jpg,"[4000, 6000]",modelv1.0__2026-05-20 12:54:24
D:\moth_photos\database\batch_20\img_moth_00038062.jpg,"[4000, 6000]",modelv1.0__2026-05-20 12:54:24
D:\moth_photos\database\batch_20\img_moth_00038063.jpg,"[4000, 6000]",modelv1.0__2026-05-20 12:54:24
D:\moth_photos\database\batch_20\img_moth_00038064.jpg,"[4000, 6000]",modelv1.0__2026-05-20 12:54:24
D:\moth_photos\database\batch_20\img_moth_00038065.jpg,"[4000, 6000]",modelv1.0__2026-05-20 12:54:24
D:\moth_photos\database\batch_20\img_moth_00038066.jpg,"[4000, 6000]",modelv1.0__2026-05-20 12:54:24
D:\moth_photos\database\batch_20\img_moth_00038067.jpg,"[4000, 6000]",modelv1.0__2026-05-20 12:54:24
D:\moth_photos\database\batch_20\img_moth_00038068.jpg,"[4000, 6000]",modelv1.0__2026-05-20 12:54:24
D:\moth_photos\database\batch_20\img_moth_00038069.jpg,"[4000, 6000]",modelv1.0__2026-05-20 12:54:24
D:\moth_photos\database\batch_20\img_moth_00038070.jpg,"[4000, 6000]",modelv1.0__2026-05-20 12:54:24
D:\moth_photos\database\batch_20\img_moth_00038071.jpg,"[4000, 6000]",modelv1.0__2026-05-20 12:54:24
D:\moth_photos\database\batch_20\img_moth_00038072.jpg,"[4000, 6000]",modelv1.0__2026-05-20 12:54:24
D:\moth_photos\database\batch_20\img_moth_00038073.jpg,"[4000, 6000]",modelv1.0__2026-05-20 12:54:24
D:\moth_photos\database\batch_20\img_moth_00038074.jpg,"[4000, 6000]",modelv1.0__2026-05-20 12:54:24
D:\moth_photos\database\batch_20\img_moth_00038075.jpg,"[4000, 6000]",modelv1.0__2026-05-20 12:54:24
D:\moth_photos\database\batch_20\img_moth_00038076.jpg,"[4000, 6000]",modelv1.0__2026-05-20 12:54:24
D:\moth_photos\database\batch_20\img_moth_00038077.jpg,"[4000, 6000]",modelv1.0__2026-05-20 12:54:24
D:\moth_photos\database\batch_20\img_moth_00038078.jpg,"[4000, 6000]",modelv1.0__2026-05-20 12:54:24
D:\moth_photos\database\batch_20\img_moth_00038079.jpg,"[4000, 6000]",modelv1.0__2026-05-20 12:54:24
D:\moth_photos\database\batch_20\img_moth_00038080.jpg,"[4000, 6000]",modelv1.0__2026-05-20 12:54:24
D:\moth_photos\database\batch_20\img_moth_00038081.jpg,"[4000, 6000]",modelv1.0__2026-05-20 12:54:24
D:\moth_photos\database\batch_20\img_moth_00038082.jpg,"[4000, 6000]",modelv1.0__2026-05-20 12:54:24
D:\moth_photos\database\batch_20\img_moth_00038083.jpg,"[4000, 6000]",modelv1.0__2026-05-20 12:54:24
D:\moth_photos\database\batch_20\img_moth_00038084.jpg,"[4000, 6000]",modelv1.0__2026-05-20 12:54:24
D:\moth_photos\database\batch_20\img_moth_00038085.jpg,"[4000, 6000]",modelv1.0__2026-05-20 12:54:24
D:\moth_photos\database\batch_20\img_moth_00038086.jpg,"[4000, 6000]",modelv1.0__2026-05-20 12:54:24
D:\moth_photos\database\batch_20\img_moth_00038087.jpg,"[4000, 6000]",modelv1.0__2026-05-20 12:54:24
D:\moth_photos\database\batch_20\img_moth_00038088.jpg,"[4000, 6000]",modelv1.0__2026-05-20 12:54:24
D:\moth_photos\database\batch_20\img_moth_00038089.jpg,"[4000, 6000]",modelv1.0__2026-05-20 12:54:24
D:\moth_photos\database\batch_20\img_moth_00038090.jpg,"[4000, 6000]",modelv1.0__2026-05-20 12:54:24
D:\moth_photos\database\batch_20\img_moth_00038091.jpg,"[4000, 6000]",modelv1.0__2026-05-20 12:54:24
D:\moth_photos\database\batch_20\img_moth_00038092.jpg,"[4000, 6000]",modelv1.0__2026-05-20 12:54:24
D:\moth_photos\database\batch_20\img_moth_00038093.jpg,"[4000, 6000]",modelv1.0__2026-05-20 12:54:24
D:\moth_photos\database\batch_20\img_moth_00038094.jpg,"[4000, 6000]",modelv1.0__2026-05-20 12:54:24
D:\moth_photos\database\batch_20\img_moth_00038095.jpg,"[4000, 6000]",modelv1.0__2026-05-20 12:54:24
D:\moth_photos\database\batch_20\img_moth_00038096.jpg,"[4000, 6000]",modelv1.0__2026-05-20 12:54:24
D:\moth_photos\database\batch_20\img_moth_00038097.jpg,"[4000, 6000]",modelv1.0__2026-05-20 12:54:24
D:\moth_photos\database\batch_20\img_moth_00038098.jpg,"[4000, 6000]",modelv1.0__2026-05-20 12:54:24
D:\moth_photos\database\batch_20\img_moth_00038099.jpg,"[4000, 6000]",modelv1.0__2026-05-20 12:54:24
D:\moth_photos\database\batch_20\img_moth_00038100.jpg,"[4000, 6000]",modelv1.0__2026-05-20 12:54:24
D:\moth_photos\database\batch_20\img_moth_00038101.jpg,"[4000, 6000]",modelv1.0__2026-05-20 12:54:24
D:\moth_photos\database\batch_20\img_moth_00038102.jpg,"[4000, 6000]",modelv1.0__2026-05-20 12:54:24
D:\moth_photos\database\batch_20\img_moth_00038103.jpg,"[4000, 6000]",modelv1.0__2026-05-20 12:54:24
D:\moth_photos\database\batch_20\img_moth_00038104.jpg,"[4000, 6000]",modelv1.0__2026-05-20 12:54:24
D:\moth_photos\database\batch_20\img_moth_00038105.jpg,"[4000, 6000]",modelv1.0__2026-05-20 12:54:24
D:\moth_photos\database\batch_20\img_moth_00038106.jpg,"[4000, 6000]",modelv1.0__2026-05-20 12:54:24
D:\moth_photos\database\batch_20\img_moth_00038107.jpg,"[4000, 6000]",modelv1.0__2026-05-20 12:54:24
D:\moth_photos\database\batch_20\img_moth_00038108.jpg,"[4000, 6000]",modelv1.0__2026-05-20 12:54:24
D:\moth_photos\database\batch_20\img_moth_00038109.jpg,"[4000, 6000]",modelv1.0__2026-05-20 12:54:24
D:\moth_photos\database\batch_20\img_moth_00038110.jpg,"[4000, 6000]",modelv1.0__2026-05-20 12:54:24
D:\moth_photos\database\batch_20\img_moth_00038111.jpg,"[4000, 6000]",modelv1.0__2026-05-20 12:54:24
D:\moth_photos\database\batch_20\img_moth_00038112.jpg,"[4000, 6000]",modelv1.0__2026-05-20 12:54:24
D:\moth_photos\database\batch_20\img_moth_00038113.jpg,"[4000, 6000]",modelv1.0__2026-05-20 12:54:24
D:\moth_photos\database\batch_20\img_moth_00038114.jpg,"[4000, 6000]",modelv1.0__2026-05-20 12:54:24
D:\moth_photos\database\batch_20\img_moth_00038115.jpg,"[4000, 6000]",modelv1.0__2026-05-20 12:54:24
D:\moth_photos\database\batch_20\img_moth_00038116.jpg,"[4000, 6000]",modelv1.0__2026-05-20 12:54:24
D:\moth_photos\database\batch_20\img_moth_00038117.jpg,"[4000, 6000]",modelv1.0__2026-05-20 12:54:24
D:\moth_photos\database\batch_20\img_moth_00038118.jpg,"[4000, 6000]",modelv1.0__2026-05-20 12:54:24
D:\moth_photos\database\batch_20\img_moth_00038119.jpg,"[4000, 6000]",modelv1.0__2026-05-20 12:54:24
D:\moth_photos\database\batch_20\img_moth_00038120.jpg,"[4000, 6000]",modelv1.0__2026-05-20 12:54:24
D:\moth_photos\database\batch_20\img_moth_00038121.jpg,"[4000, 6000]",modelv1.0__2026-05-20 12:54:24
D:\moth_photos\database\batch_20\img_moth_00038122.jpg,"[4000, 6000]",modelv1.0__2026-05-20 12:54:24
D:\moth_photos\database\batch_20\img_moth_00038123.jpg,"[4000, 6000]",modelv1.0__2026-05-20 12:54:24
D:\moth_photos\database\batch_20\img_moth_00038124.jpg,"[4000, 6000]",modelv1.0__2026-05-20 12:54:24
D:\moth_photos\database\batch_20\img_moth_00038125.jpg,"[4000, 6000]",modelv1.0__2026-05-20 12:54:24
D:\moth_photos\database\batch_20\img_moth_00038126.jpg,"[4000, 6000]",modelv1.0__2026-05-20 12:54:24
D:\moth_photos\database\batch_20\img_moth_00038127.jpg,"[4000, 6000]",modelv1.0__2026-05-20 12:54:24
D:\moth_photos\database\batch_20\img_moth_00038128.jpg,"[4000, 6000]",modelv1.0__2026-05-20 12:54:24
D:\moth_photos\database\batch_20\img_moth_00038129.jpg,"[4000, 6000]",modelv1.0__2026-05-20 12:54:24
D:\moth_photos\database\batch_20\img_moth_00038130.jpg,"[4000, 6000]",modelv1.0__2026-05-20 12:54:24
D:\moth_photos\database\batch_20\img_moth_00038131.jpg,"[4000, 6000]",modelv1.0__2026-05-20 12:54:24
D:\moth_photos\database\batch_20\img_moth_00038132.jpg,"[4000, 6000]",modelv1.0__2026-05-20 12:54:24
D:\moth_photos\database\batch_20\img_moth_00038133.jpg,"[4000, 6000]",modelv1.0__2026-05-20 12:54:24
D:\moth_photos\database\batch_20\img_moth_00038134.jpg,"[4000, 6000]",modelv1.0__2026-05-20 12:54:24
D:\moth_photos\database\batch_20\img_moth_00038135.jpg,"[4000, 6000]",modelv1.0__2026-05-20 12:54:24
D:\moth_photos\database\batch_20\img_moth_00038136.jpg,"[4000, 6000]",modelv1.0__2026-05-20 12:54:24
D:\moth_photos\database\batch_20\img_moth_00038137.jpg,"[4000, 6000]",modelv1.0__2026-05-20 12:54:24
D:\moth_photos\database\batch_20\img_moth_00038138.jpg,"[4000, 6000]",modelv1.0__2026-05-20 12:54:24
D:\moth_photos\database\batch_20\img_moth_00038139.jpg,"[4000, 6000]",modelv1.0__2026-05-20 12:54:24
D:\moth_photos\database\batch_20\img_moth_00038140.jpg,"[4000, 6000]",modelv1.0__2026-05-20 12:54:24
D:\moth_photos\database\batch_20\img_moth_00038141.jpg,"[4000, 6000]",modelv1.0__2026-05-20 12:54:24
D:\moth_photos\database\batch_20\img_moth_00038142.jpg,"[4000, 6000]",modelv1.0__2026-05-20 12:54:24
D:\moth_photos\database\batch_20\img_moth_00038143.jpg,"[4000, 6000]",modelv1.0__2026-05-20 12:54:24
D:\moth_photos\database\batch_20\img_moth_00038144.jpg,"[4000, 6000]",modelv1.0__2026-05-20 12:54:24
D:\moth_photos\database\batch_20\img_moth_00038145.jpg,"[4000, 6000]",modelv1.0__2026-05-20 12:54:24
D:\moth_photos\database\batch_20\img_moth_00038146.jpg,"[4000, 6000]",modelv1.0__2026-05-20 12:54:24
D:\moth_photos\database\batch_20\img_moth_00038147.jpg,"[4000, 6000]",modelv1.0__2026-05-20 12:54:24
D:\moth_photos\database\batch_20\img_moth_00038148.jpg,"[4000, 6000]",modelv1.0__2026-05-20 12:54:24
D:\moth_photos\database\batch_20\img_moth_00038149.jpg,"[4000, 6000]",modelv1.0__2026-05-20 12:54:24
D:\moth_photos\database\batch_20\img_moth_00038150.jpg,"[4000, 6000]",modelv1.0__2026-05-20 12:54:24
D:\moth_photos\database\batch_20\img_moth_00038151.jpg,"[4000, 6000]",modelv1.0__2026-05-20 12:54:24
D:\moth_photos\database\batch_20\img_moth_00038152.jpg,"[4000, 6000]",modelv1.0__2026-05-20 12:54:24
D:\moth_photos\database\batch_20\img_moth_00038153.jpg,"[4000, 6000]",modelv1.0__2026-05-20 12:54:24
D:\moth_photos\database\batch_20\img_moth_00038154.jpg,"[4000, 6000]",modelv1.0__2026-05-20 12:54:24
D:\moth_photos\database\batch_20\img_moth_00038155.jpg,"[4000, 6000]",modelv1.0__2026-05-20 12:54:24
D:\moth_photos\database\batch_20\img_moth_00038156.jpg,"[4000, 6000]",modelv1.0__2026-05-20 12:54:24
D:\moth_photos\database\batch_20\img_moth_00038157.jpg,"[4000, 6000]",modelv1.0__2026-05-20 12:54:24
D:\moth_photos\database\batch_20\img_moth_00038158.jpg,"[4000, 6000]",modelv1.0__2026-05-20 12:54:24
D:\moth_photos\database\batch_20\img_moth_00038159.jpg,"[4000, 6000]",modelv1.0__2026-05-20 12:54:24
D:\moth_photos\database\batch_20\img_moth_00038160.jpg,"[4000, 6000]",modelv1.0__2026-05-20 12:54:24
D:\moth_photos\database\batch_20\img_moth_00038161.jpg,"[4000, 6000]",modelv1.0__2026-05-20 12:54:24
D:\moth_photos\database\batch_20\img_moth_00038162.jpg,"[4000, 6000]",modelv1.0__2026-05-20 12:54:24
D:\moth_photos\database\batch_20\img_moth_00038163.jpg,"[4000, 6000]",modelv1.0__2026-05-20 12:54:24
D:\moth_photos\database\batch_20\img_moth_00038164.jpg,"[4000, 6000]",modelv1.0__2026-05-20 12:54:24
D:\moth_photos\database\batch_20\img_moth_00038165.jpg,"[4000, 6000]",modelv1.0__2026-05-20 12:54:24
D:\moth_photos\database\batch_20\img_moth_00038166.jpg,"[4000, 6000]",modelv1.0__2026-05-20 12:54:24
D:\moth_photos\database\batch_20\img_moth_00038167.jpg,"[4000, 6000]",modelv1.0__2026-05-20 12:54:24
D:\moth_photos\database\batch_20\img_moth_00038168.jpg,"[4000, 6000]",modelv1.0__2026-05-20 12:54:24
D:\moth_photos\database\batch_20\img_moth_00038169.jpg,"[4000, 6000]",modelv1.0__2026-05-20 12:54:24
D:\moth_photos\database\batch_20\img_moth_00038170.jpg,"[4000, 6000]",modelv1.0__2026-05-20 12:54:24
D:\moth_photos\database\batch_20\img_moth_00038171.jpg,"[4000, 6000]",modelv1.0__2026-05-20 12:54:24
D:\moth_photos\database\batch_20\img_moth_00038172.jpg,"[4000, 6000]",modelv1.0__2026-05-20 12:54:24
D:\moth_photos\database\batch_20\img_moth_00038173.jpg,"[4000, 6000]",modelv1.0__2026-05-20 12:54:24
D:\moth_photos\database\batch_20\img_moth_00038174.jpg,"[4000, 6000]",modelv1.0__2026-05-20 12:54:24
D:\moth_photos\database\batch_20\img_moth_00038175.jpg,"[4000, 6000]",modelv1.0__2026-05-20 12:54:24
D:\moth_photos\database\batch_20\img_moth_00038176.jpg,"[4000, 6000]",modelv1.0__2026-05-20 12:54:24
D:\moth_photos\database\batch_20\img_moth_00038177.jpg,"[4000, 6000]",modelv1.0__2026-05-20 12:54:24
D:\moth_photos\database\batch_20\img_moth_00038178.jpg,"[4000, 6000]",modelv1.0__2026-05-20 12:54:24
D:\moth_photos\database\batch_20\img_moth_00038179.jpg,"[4000, 6000]",modelv1.0__2026-05-20 12:54:24
D:\moth_photos\database\batch_20\img_moth_00038180.jpg,"[4000, 6000]",modelv1.0__2026-05-20 12:54:24
D:\moth_photos\database\batch_20\img_moth_00038181.jpg,"[4000, 6000]",modelv1.0__2026-05-20 12:54:24
D:\moth_photos\database\batch_20\img_moth_00038182.jpg,"[4000, 6000]",modelv1.0__2026-05-20 12:54:24
D:\moth_photos\database\batch_20\img_moth_00038183.jpg,"[4000, 6000]",modelv1.0__2026-05-20 12:54:24
D:\moth_photos\database\batch_20\img_moth_00038184.jpg,"[4000, 6000]",modelv1.0__2026-05-20 12:54:24
D:\moth_photos\database\batch_20\img_moth_00038185.jpg,"[4000, 6000]",modelv1.0__2026-05-20 12:54:24
D:\moth_photos\database\batch_20\img_moth_00038186.jpg,"[4000, 6000]",modelv1.0__2026-05-20 12:54:24
D:\moth_photos\database\batch_20\img_moth_00038187.jpg,"[4000, 6000]",modelv1.0__2026-05-20 12:54:24
D:\moth_photos\database\batch_20\img_moth_00038188.jpg,"[4000, 6000]",modelv1.0__2026-05-20 12:54:24
D:\moth_photos\database\batch_20\img_moth_00038189.jpg,"[4000, 6000]",modelv1.0__2026-05-20 12:54:24
D:\moth_photos\database\batch_20\img_moth_00038190.jpg,"[4000, 6000]",modelv1.0__2026-05-20 12:54:24
D:\moth_photos\database\batch_20\img_moth_00038191.jpg,"[4000, 6000]",modelv1.0__2026-05-20 12:54:24
D:\moth_photos\database\batch_20\img_moth_00038192.jpg,"[4000, 6000]",modelv1.0__2026-05-20 12:54:24
D:\moth_photos\database\batch_20\img_moth_00038193.jpg,"[4000, 6000]",modelv1.0__2026-05-20 12:54:24
D:\moth_photos\database\batch_20\img_moth_00038194.jpg,"[4000, 6000]",modelv1.0__2026-05-20 12:54:24
D:\moth_photos\database\batch_20\img_moth_00038195.jpg,"[4000, 6000]",modelv1.0__2026-05-20 12:54:24
D:\moth_photos\database\batch_20\img_moth_00038196.jpg,"[4000, 6000]",modelv1.0__2026-05-20 12:54:24
D:\moth_photos\database\batch_20\img_moth_00038197.jpg,"[4000, 6000]",modelv1.0__2026-05-20 12:54:24
D:\moth_photos\database\batch_20\img_moth_00038198.jpg,"[4000, 6000]",modelv1.0__2026-05-20 12:54:24
D:\moth_photos\database\batch_20\img_moth_00038199.jpg,"[4000, 6000]",modelv1.0__2026-05-20 12:54:24
D:\moth_photos\database\batch_20\img_moth_00038200.jpg,"[4000, 6000]",modelv1.0__2026-05-20 12:54:24
D:\moth_photos\database\batch_20\img_moth_00038201.jpg,"[4000, 6000]",modelv1.0__2026-05-20 12:54:24
D:\moth_photos\database\batch_20\img_moth_00038202.jpg,"[4000, 6000]",modelv1.0__2026-05-20 12:54:24
D:\moth_photos\database\batch_20\img_moth_00038203.jpg,"[4000, 6000]",modelv1.0__2026-05-20 12:54:24
D:\moth_photos\database\batch_20\img_moth_00038204.jpg,"[4000, 6000]",modelv1.0__2026-05-20 12:54:24
D:\moth_photos\database\batch_20\img_moth_00038205.jpg,"[4000, 6000]",modelv1.0__2026-05-20 12:54:24
D:\moth_photos\database\batch_20\img_moth_00038206.jpg,"[4000, 6000]",modelv1.0__2026-05-20 12:54:24
D:\moth_photos\database\batch_20\img_moth_00038207.jpg,"[4000, 6000]",modelv1.0__2026-05-20 12:54:24
D:\moth_photos\database\batch_20\img_moth_00038208.jpg,"[4000, 6000]",modelv1.0__2026-05-20 12:54:24
D:\moth_photos\database\batch_20\img_moth_00038209.jpg,"[4000, 6000]",modelv1.0__2026-05-20 12:54:24
D:\moth_photos\database\batch_20\img_moth_00038210.jpg,"[4000, 6000]",modelv1.0__2026-05-20 12:54:24
D:\moth_photos\database\batch_20\img_moth_00038211.jpg,"[4000, 6000]",modelv1.0__2026-05-20 12:54:24
D:\moth_photos\database\batch_20\img_moth_00038212.jpg,"[4000, 6000]",modelv1.0__2026-05-20 12:54:24
D:\moth_photos\database\batch_20\img_moth_00038213.jpg,"[4000, 6000]",modelv1.0__2026-05-20 12:54:24
D:\moth_photos\database\batch_20\img_moth_00038214.jpg,"[4000, 6000]",modelv1.0__2026-05-20 12:54:24
D:\moth_photos\database\batch_20\img_moth_00038215.jpg,"[4000, 6000]",modelv1.0__2026-05-20 12:54:24
D:\moth_photos\database\batch_20\img_moth_00038216.jpg,"[4000, 6000]",modelv1.0__2026-05-20 12:54:24
D:\moth_photos\database\batch_20\img_moth_00038217.jpg,"[4000, 6000]",modelv1.0__2026-05-20 12:54:24
D:\moth_photos\database\batch_20\img_moth_00038218.jpg,"[4000, 6000]",modelv1.0__2026-05-20 12:54:24
D:\moth_photos\database\batch_20\img_moth_00038219.jpg,"[4000, 6000]",modelv1.0__2026-05-20 12:54:24
D:\moth_photos\database\batch_20\img_moth_00038220.jpg,"[4000, 6000]",modelv1.0__2026-05-20 12:54:24
D:\moth_photos\database\batch_20\img_moth_00038221.jpg,"[4000, 6000]",modelv1.0__2026-05-20 12:54:24
D:\moth_photos\database\batch_20\img_moth_00038222.jpg,"[4000, 6000]",modelv1.0__2026-05-20 12:54:24
D:\moth_photos\database\batch_20\img_moth_00038223.jpg,"[4000, 6000]",modelv1.0__2026-05-20 12:54:24
D:\moth_photos\database\batch_20\img_moth_00038224.jpg,"[4000, 6000]",modelv1.0__2026-05-20 12:54:24
D:\moth_photos\database\batch_20\img_moth_00038225.jpg,"[4000, 6000]",modelv1.0__2026-05-20 12:54:24
D:\moth_photos\database\batch_20\img_moth_00038226.jpg,"[4000, 6000]",modelv1.0__2026-05-20 12:54:24
D:\moth_photos\database\batch_20\img_moth_00038227.jpg,"[4000, 6000]",modelv1.0__2026-05-20 12:54:24
D:\moth_photos\database\batch_20\img_moth_00038228.jpg,"[4000, 6000]",modelv1.0__2026-05-20 12:54:24
D:\moth_photos\database\batch_20\img_moth_00038229.jpg,"[4000, 6000]",modelv1.0__2026-05-20 12:54:24
D:\moth_photos\database\batch_20\img_moth_00038230.jpg,"[4000, 6000]",modelv1.0__2026-05-20 12:54:24
D:\moth_photos\database\batch_20\img_moth_00038231.jpg,"[4000, 6000]",modelv1.0__2026-05-20 12:54:24
D:\moth_photos\database\batch_20\img_moth_00038232.jpg,"[4000, 6000]",modelv1.0__2026-05-20 12:54:24
D:\moth_photos\database\batch_20\img_moth_00038233.jpg,"[4000, 6000]",modelv1.0__2026-05-20 12:54:24
D:\moth_photos\database\batch_20\img_moth_00038234.jpg,"[4000, 6000]",modelv1.0__2026-05-20 12:54:24
D:\moth_photos\database\batch_20\img_moth_00038235.jpg,"[4000, 6000]",modelv1.0__2026-05-20 12:54:24
D:\moth_photos\database\batch_20\img_moth_00038236.jpg,"[4000, 6000]",modelv1.0__2026-05-20 12:54:24
