file_name,image_size,tick_size,tag_text,tag_id_guess_m,tag_id_guess_h,inference_info
D:/moth_photos/database\batch_18\img_moth_00034001.jpg,"[4000, 6000]",37.07692307692307,"['WPC\n17355\n', 'KBVominick\nCharlesREdwaris\nMcChellanville\nSouthCarolina29458\nJeFuune971\nlith\n']","['C\n17355\n', 'RDC\nCR\nC\nC29458\n4971\n']","['WPC\n17355\n', 'C\nC\nC\nC29458\n4971\n']",modelv1.0__2026-05-21 22:16:43
D:/moth_photos/database\batch_18\img_moth_00034002.jpg,"[4000, 6000]",37.09615384615385,"['WPC\n17357\n', 'BDominick\nAcClellanville\nsouthCarolina\n']","['C\n17357\n', 'RD\nC\nC\n']","['WPC\n17357\n', 'C\nC\n']",modelv1.0__2026-05-21 22:16:43
D:/moth_photos/database\batch_18\img_moth_00034003.jpg,"[4000, 6000]",37.11538461538462,"['hob efron\n\neciuin\nOOTEcore\ndet Le\n', 'WPC\n17356\n', 'BNe27eA4UUIALLLLH\n\nCharlesREdwards\nMcClellanville\nSouthCarolina\n\n254 1975\naah\n']","['2\n', 'RC\n17356\n', '2741\n\nCR\nC\nC\n\n254 1975\n']","['2\n', 'WPC\n17356\n', '274W1\n\nC\nC\nC\n\n254 1975\n']",modelv1.0__2026-05-21 22:16:43
D:/moth_photos/database\batch_18\img_moth_00034004.jpg,"[4000, 6000]",37.15384615384615,"['KBDominick\n\nCharlesREdwards 4\n\nMcClellanville\n\n20 Carolina29458\n27 3 EYE 19L9\n', 'WPC\n17358\n']","['R6D\n\nCR 4\n\nC\n\n20 C29458\n27 3 1949\n', 'C\n17358\n']","['6\n\nC 4\n\nC\n\n20 C29458\n27 3 1949\n', 'WPC\n17358\n']",modelv1.0__2026-05-21 22:16:43
D:/moth_photos/database\batch_18\img_moth_00034005.jpg,"[4000, 6000]",36.60377358490566,"['WPC\n17359\n', 'm6VOMINICK\nChariesREdwards\nMcCleljanville\nSouth rie e\n\n4 July147 G7\n\nLeo\n']","['C\n17359\n', '6CR\nCR\nC\n\n4 147 17\n']","['WPC\n17359\n', '6C\nC\nC\n\n4 147 17\n']",modelv1.0__2026-05-21 22:16:43
D:/moth_photos/database\batch_18\img_moth_00034006.jpg,"[4000, 6000]",36.82692307692308,"['WPC\n17360\n', 'RBDominick\nCharlesREdwards\nMcClellanville\nSouthCarolina29458e\n\n4Ju\ntSely S96F\n']","['C\n17360\n', 'RRD\nCR\nC\nC29458\n\n4\n96\n']","['WPC\n17360\n', 'C\nC\nC29458\n\n4\n96\n']",modelv1.0__2026-05-21 22:16:43
D:/moth_photos/database\batch_18\img_moth_00034007.jpg,"[4000, 6000]",37.01923076923077,"['WPC\n17361\n', 'RBDominick\n\nCharlesREdwards\n\nMcClellanville\n\nPN 29458\n4\n\nreer\n3 bac 1970\n']","['C\n17361\n', 'RRD\n\nCR\n\nC\n\n29458\n4\n\n3 1970\n']","['WPC\n17361\n', 'C\n\nC\n\nP 29458\n4\n\n3 1970\n']",modelv1.0__2026-05-21 22:16:43
D:/moth_photos/database\batch_18\img_moth_00034008.jpg,"[4000, 6000]",37.0,"['RBDominick\nCharlesR Edwards\nMcCfellanville\nSouthCarolina 29458\n\n3oMry970\n', 'WPC\n17362\n']","['RRD\nCR\nC\nC 29458\n\n3970\n', 'C\n17362\n']","['C\nC\nC 29458\n\n3970\n', 'WPC\n17362\n']",modelv1.0__2026-05-21 22:16:43
D:/moth_photos/database\batch_18\img_moth_00034009.jpg,"[4000, 6000]",36.90384615384616,"['McClellanville\nSouthCarolina\nCherlesREdwards\n\nAT July L9C7\ndtghy3\n', 'WPC\n17363\n', '52\n']","['C\nC\nCR\n\n9C7\n3\n', 'C\n17363\n', '52\n']","['C\nC\nC\n\n9C7\n3\n', 'WPC\n17363\n', '52\n']",modelv1.0__2026-05-21 22:16:43
D:/moth_photos/database\batch_18\img_moth_00034010.jpg,"[4000, 6000]",36.94230769230769,"['WPC\n17364\n', 'xBDominick\nCharlesREdwards\nMcClellagville\nsouthCarolina\n\n1SAua1977\nSabk os\n']","['C\n17364\n', 'D\nCR\nC\n0C\n\n11977\n']","['WPC\n17364\n', 'C\nC\n0C\n\n11977\n']",modelv1.0__2026-05-21 22:16:43
D:/moth_photos/database\batch_18\img_moth_00034011.jpg,"[4000, 6000]",37.07692307692307,"['WPC\n17365\n', 'NMeDVOMINICK\n\nharlesREdwards\nAcClellanville\nouthCarolina e\n\n2 Mag 472\n\ney dh\n']","['C\n17365\n', 'DC\n\nR\nC\nC\n\n2 472\n']","['WPC\n17365\n', 'C\n\nC\nC\n\n2 472\n']",modelv1.0__2026-05-21 22:16:43
D:/moth_photos/database\batch_18\img_moth_00034012.jpg,"[4000, 6000]",36.90384615384616,"['WPC\n17366\n', 'xDVOMINICK\nSharlesREdwards\nMicClellanville\nSouth Carolina e\n\noMacy1992\nasa\n']","['C\n17366\n', 'DC\nCR\nC\nC\n\n1992\n']","['WPC\n17366\n', 'WC\nC\nC\nC\n\n1992\n']",modelv1.0__2026-05-21 22:16:43
D:/moth_photos/database\batch_18\img_moth_00034013.jpg,"[4000, 6000]",36.769230769230774,"['McClellanville\nSouthCarolina\nCharlesR Edwagds\n\n9Tely 1967\nLsSbx\n', 'WPC\n17367\n', 'Ds C 2\nte x Py Le\n']","['C\nC\nCR\n\n9 1967\n15\n', 'C\n17367\n', '5 C 2\n']","['C\nC\nC\n\n9 1967\n15\n', 'WPC\n17367\n', '5 C 2\nP\n']",modelv1.0__2026-05-21 22:16:43
D:/moth_photos/database\batch_18\img_moth_00034014.jpg,"[4000, 6000]",37.07692307692307,"['WPC\n17368\n', 'KRBYVomInIcK\nMcClellanville\nSouthCarolina\n\nFflug1973\nLrohtor\n']","['RC\n17368\n', 'RDCR\nC\nC\n\n31973\n']","['WPC\n17368\n', 'C\nC\nC\n\n31973\n']",modelv1.0__2026-05-21 22:16:43
D:/moth_photos/database\batch_18\img_moth_00034015.jpg,"[4000, 6000]",36.88461538461538,"['WPC\n17369\n', 'RBDominick\nsharlesR Edwards\nMcClellanville\nSouthCarolinas\n\n10flugiV7e\nhet\n']","['C\n17369\n', 'RRD\nR\nC\nC\n\n1017\n']","['WPC\n17369\n', 'W\nC\nC\n\n1017\n']",modelv1.0__2026-05-21 22:16:43
D:/moth_photos/database\batch_18\img_moth_00034016.jpg,"[4000, 6000]",37.15384615384615,"['WPC\n17370\n', 'RBDominick\nCharlesREdwards\nMcClellanvillee\nSouthCarolina\n\nf Aus971\nLitnk\n']","['C\n17370\n', 'RRD\nCR\nC\nC\n\n971\n']","['WPC\n17370\n', 'C\nC\nC\n\n971\n']",modelv1.0__2026-05-21 22:16:43
D:/moth_photos/database\batch_18\img_moth_00034017.jpg,"[4000, 6000]",36.980769230769226,"['RRDominick\n\nShariesREdwards\nicClellanville\nsouthCarolina2945\n\nq Meuty S9L3\n', 'WPC\n17371\n', 'a\nA\no\n']","['RRD\n\nR\nC\nC2945\n\n943\n', 'C\n17371\n', '4\n']","['C\nC2945\n\n943\n', 'WPC\n17371\n', '4\n']",modelv1.0__2026-05-21 22:16:43
D:/moth_photos/database\batch_18\img_moth_00034018.jpg,"[4000, 6000]",36.96153846153846,"['WPC\n17372\n', 'nDVOminick\nCharlesREdwards\nMcClellanville\nsouthC lina\n\nl\n2guly1911\n\nlasat\n']","['C\n17372\n', 'RD\nCR\nC\n0C\n\n21911\n']","['WPC\n17372\n', 'C\nC\n0C\n\n21911\n']",modelv1.0__2026-05-21 22:16:43
D:/moth_photos/database\batch_18\img_moth_00034019.jpg,"[4000, 6000]",36.92307692307692,"['WPC\n17373\n', 'BReDoe44Vbstsssews\nCharlesR EdwardsQP\nMcClellanville\nSouthCarolina29458\n\n42 wa 196F\nLFAk\n']","['C\n17373\n', 'DRD44\nCR\nC\nC29458\n\n42 4 196\n']","['WPC\n17373\n', '44\nC P\nC\nC29458\n\n42 4 196\n']",modelv1.0__2026-05-21 22:16:43
D:/moth_photos/database\batch_18\img_moth_00034020.jpg,"[4000, 6000]",37.03846153846154,"['WPC\n17374\n', 'WedgePlantation H1gat\n7miNEMcClellanville\nCharlestonCoSCAR\n\n7 Sepr 1967oF\n\nlegRicHardBDominick\n']","['C\n17374\n', '1\n7C\nCC0CR\n\n7 7 1967\n\nRRD\n']","['WPC\n17374\n', 'WP 1\n7C\nCC0C\n\n7 P7 1967\n']",modelv1.0__2026-05-21 22:16:43
D:/moth_photos/database\batch_18\img_moth_00034021.jpg,"[4000, 6000]",36.67307692307692,"['WPC\n17376\n', '2BDominick\nhariesREdwards\nAcClellgnville\n\nouth lay\n\n8Nay472\nah Or\n']","['C\n17376\n', '2RD\nR\nC\n\n8472\n']","['WPC\n17376\n', '2\nC\n\n8472\n']",modelv1.0__2026-05-21 22:16:43
D:/moth_photos/database\batch_18\img_moth_00034022.jpg,"[4000, 6000]",36.96153846153846,"['Wize\n17375\n', 'NDMVOMINICK\nSharlesREdwards\nAcClellanville\nouthCdrolina\n\n25Ruglay\nqSfhig9\n', '24U1TIATLAOUN\n\nJe\nlesREdwards\n\neaeeesWPC\nRuglIay t\nFLuE1737\n\n']","['17375\n', 'DRC\nCR\nC\nC\n\n25R\n9\n', '241D\n\nR\n\nRC\nR\n1737\n\n']","['W\n17375\n', 'C\nC\nC\nC\n\n25\n9\n', '241\n\nWPC\n1737\n\n']",modelv1.0__2026-05-21 22:16:43
D:/moth_photos/database\batch_18\img_moth_00034023.jpg,"[4000, 6000]",37.0,"['WPC\n17377\n', 'RBDominick\n\nChariesREdwards\nMcClellanville\nSouthCarolina2945\n\nIA Amar 196\n', '']","['C\n17377\n', 'RD\n\nCR\nC\nC2945\n\n2 196\n', '']","['WPC\n17377\n', 'C\nC\nC2945\n\n2 196\n', '']",modelv1.0__2026-05-21 22:16:43
D:/moth_photos/database\batch_18\img_moth_00034024.jpg,"[4000, 6000]",37.19230769230769,"['WPC\n17378\n', '2BVominics\nAcClellanville\nSouthCarolina\n\n147\nIY Pe\n']","['C\n17378\n', '28D\nC\nC\n\n147\n']","['WPC\n17378\n', '28\nC\nC\n\n147\nP\n']",modelv1.0__2026-05-21 22:16:43
D:/moth_photos/database\batch_18\img_moth_00034025.jpg,"[4000, 6000]",36.980769230769226,"['WPC\n17379\n', 'RBDominick\nMcClellanville\nSouthCarolina\n\n20fuly973\nLiahtP\n']","['C\n17379\n', 'RD\nC\nC\n\n20973\n']","['WPC\n17379\n', 'C\nC\n\n20973\nP\n']",modelv1.0__2026-05-21 22:16:43
D:/moth_photos/database\batch_18\img_moth_00034026.jpg,"[4000, 6000]",36.96153846153846,"['KmDeMUTALAY\nharlesREdwards\nMcClellan\nnO arolina\n\n471\nOMG\n', 'WPC\n17380\n']","['D\nR\nC\n\n471\n', 'C\n17380\n']","['C\n\n471\n', 'WPC\n17380\n']",modelv1.0__2026-05-21 22:16:43
