file_name,image_size,inference_info
D:\moth_photos\database\batch_18\img_moth_00034001.jpg,"[4000, 6000]",modelv1.0__2026-05-16 23:21:30
D:\moth_photos\database\batch_18\img_moth_00034002.jpg,"[4000, 6000]",modelv1.0__2026-05-16 23:21:30
D:\moth_photos\database\batch_18\img_moth_00034003.jpg,"[4000, 6000]",modelv1.0__2026-05-16 23:21:30
D:\moth_photos\database\batch_18\img_moth_00034004.jpg,"[4000, 6000]",modelv1.0__2026-05-16 23:21:30
D:\moth_photos\database\batch_18\img_moth_00034005.jpg,"[4000, 6000]",modelv1.0__2026-05-16 23:21:30
D:\moth_photos\database\batch_18\img_moth_00034006.jpg,"[4000, 6000]",modelv1.0__2026-05-16 23:21:30
D:\moth_photos\database\batch_18\img_moth_00034007.jpg,"[4000, 6000]",modelv1.0__2026-05-16 23:21:30
D:\moth_photos\database\batch_18\img_moth_00034008.jpg,"[4000, 6000]",modelv1.0__2026-05-16 23:21:30
D:\moth_photos\database\batch_18\img_moth_00034009.jpg,"[4000, 6000]",modelv1.0__2026-05-16 23:21:30
D:\moth_photos\database\batch_18\img_moth_00034010.jpg,"[4000, 6000]",modelv1.0__2026-05-16 23:21:30
D:\moth_photos\database\batch_18\img_moth_00034011.jpg,"[4000, 6000]",modelv1.0__2026-05-16 23:21:30
D:\moth_photos\database\batch_18\img_moth_00034012.jpg,"[4000, 6000]",modelv1.0__2026-05-16 23:21:30
D:\moth_photos\database\batch_18\img_moth_00034013.jpg,"[4000, 6000]",modelv1.0__2026-05-16 23:21:30
D:\moth_photos\database\batch_18\img_moth_00034014.jpg,"[4000, 6000]",modelv1.0__2026-05-16 23:21:30
D:\moth_photos\database\batch_18\img_moth_00034015.jpg,"[4000, 6000]",modelv1.0__2026-05-16 23:21:30
D:\moth_photos\database\batch_18\img_moth_00034016.jpg,"[4000, 6000]",modelv1.0__2026-05-16 23:21:30
D:\moth_photos\database\batch_18\img_moth_00034017.jpg,"[4000, 6000]",modelv1.0__2026-05-16 23:21:30
D:\moth_photos\database\batch_18\img_moth_00034018.jpg,"[4000, 6000]",modelv1.0__2026-05-16 23:21:30
D:\moth_photos\database\batch_18\img_moth_00034019.jpg,"[4000, 6000]",modelv1.0__2026-05-16 23:21:30
D:\moth_photos\database\batch_18\img_moth_00034020.jpg,"[4000, 6000]",modelv1.0__2026-05-16 23:21:30
D:\moth_photos\database\batch_18\img_moth_00034021.jpg,"[4000, 6000]",modelv1.0__2026-05-16 23:21:30
D:\moth_photos\database\batch_18\img_moth_00034022.jpg,"[4000, 6000]",modelv1.0__2026-05-16 23:21:30
D:\moth_photos\database\batch_18\img_moth_00034023.jpg,"[4000, 6000]",modelv1.0__2026-05-16 23:21:30
D:\moth_photos\database\batch_18\img_moth_00034024.jpg,"[4000, 6000]",modelv1.0__2026-05-16 23:21:30
D:\moth_photos\database\batch_18\img_moth_00034025.jpg,"[4000, 6000]",modelv1.0__2026-05-16 23:21:30
D:\moth_photos\database\batch_18\img_moth_00034026.jpg,"[4000, 6000]",modelv1.0__2026-05-16 23:21:30
D:\moth_photos\database\batch_18\img_moth_00034027.jpg,"[4000, 6000]",modelv1.0__2026-05-16 23:21:30
D:\moth_photos\database\batch_18\img_moth_00034028.jpg,"[4000, 6000]",modelv1.0__2026-05-16 23:21:30
D:\moth_photos\database\batch_18\img_moth_00034029.jpg,"[4000, 6000]",modelv1.0__2026-05-16 23:21:30
D:\moth_photos\database\batch_18\img_moth_00034030.jpg,"[4000, 6000]",modelv1.0__2026-05-16 23:21:30
D:\moth_photos\database\batch_18\img_moth_00034031.jpg,"[4000, 6000]",modelv1.0__2026-05-16 23:21:30
